data;article;color;desc_article;passadis;estanteria;altura;quantitat
05/11/2023, 14:03:21;4283917;312;Rght Lft ;G;17;1;2458;
05/11/2023, 14:03:21;4909499;658;Crs Lft Tribute Tribute ;A;24;0;1981;
05/11/2023, 14:03:21;4436617;512;Rght Tribute ;I;24;2;2087;
05/11/2023, 14:03:21;4238012;542;Lft Pendant ;E;7;2;3888;
05/11/2023, 14:03:21;4345766;580;Tribute Tiara Crs ;D;4;0;8798;
05/11/2023, 14:03:21;4078621;542;Pendant Rght Tiara ;B;19;2;2070;
05/11/2023, 14:03:21;4694457;958;Tiara Crs Rght ;K;22;2;1371;
05/11/2023, 14:03:21;4701808;987;Pendant Crs Crs Tribute ;A;21;3;3464;
05/11/2023, 14:03:21;4735080;958;Crs Crs Pendant ;G;9;1;5232;
05/11/2023, 14:03:21;4212397;658;Tiara Crs ;H;4;3;4036;
05/11/2023, 14:03:21;4904126;312;Lft Lft ;E;10;3;5556;
05/11/2023, 14:03:21;4904126;958;Lft Lft ;E;24;2;944;
05/11/2023, 14:03:21;4712455;845;Lft Pendant Lft Force ;G;21;1;2717;
05/11/2023, 14:03:21;4700423;312;Rght Crs Pendant ;E;12;1;5859;
05/11/2023, 14:03:21;4965443;987;Lft Crs Tribute ;A;18;2;1580;
05/11/2023, 14:03:21;4087560;542;Tribute Crs Force ;J;9;3;7383;
05/11/2023, 14:03:21;4078621;987;Pendant Rght Tiara ;H;5;0;173;
05/11/2023, 14:03:21;4559414;256;Tiara Tiara Crs ;G;6;2;4447;
05/11/2023, 14:03:21;4823089;958;Pendant Crs Rght ;G;11;2;4982;
05/11/2023, 14:03:21;4834313;958;Tribute Force Crs ;A;4;3;4013;
05/11/2023, 14:03:21;4095799;580;Tiara Pendant Force ;I;10;3;7215;
05/11/2023, 14:03:21;4431327;512;Crs Force Force Rght ;J;8;3;1269;
05/11/2023, 14:03:21;4291847;958;Tiara Rght ;E;14;1;4227;
05/11/2023, 14:03:21;4746083;658;Force Lft Rght Tiara ;B;5;0;6130;
05/11/2023, 14:03:21;4324565;658;Crs Tribute ;E;4;2;1305;
05/11/2023, 14:03:21;4305308;312;Pendant Rght ;F;12;0;1025;
05/11/2023, 14:03:21;4909499;512;Crs Lft Tribute Tribute ;I;8;0;8319;
05/11/2023, 14:03:21;4965443;658;Lft Crs Tribute ;J;4;0;2959;
05/11/2023, 14:03:21;4280821;312;Crs Rght Lft ;B;21;2;5734;
05/11/2023, 14:03:21;4483251;845;Crs Force Rght Pendant ;E;12;1;9935;
05/11/2023, 14:03:21;4465359;958;Tribute Crs ;H;4;0;4799;
05/11/2023, 14:03:21;4654329;987;Lft Force ;C;17;0;5976;
05/11/2023, 14:03:21;4431327;958;Crs Force Force Rght ;D;19;0;7905;
05/11/2023, 14:03:21;4735080;958;Crs Crs Pendant ;D;10;0;7216;
05/11/2023, 14:03:21;4559414;256;Tiara Tiara Crs ;F;14;3;7651;
05/11/2023, 14:03:21;4238012;845;Lft Pendant ;G;18;2;4321;
05/11/2023, 14:03:21;4834313;512;Tribute Force Crs ;F;17;0;2956;
05/11/2023, 14:03:21;4052122;542;Tribute Tiara ;B;20;1;3037;
05/11/2023, 14:03:21;4834313;897;Tribute Force Crs ;C;5;2;6905;
05/11/2023, 14:03:21;4262753;897;Tiara Crs ;D;21;3;1694;
05/11/2023, 14:03:21;4465359;512;Tribute Crs ;F;13;1;257;
05/11/2023, 14:03:21;4985256;256;Pendant Lft ;A;16;3;7878;
05/11/2023, 14:03:21;4823089;580;Pendant Crs Rght ;G;24;0;171;
05/11/2023, 14:03:21;4701808;987;Pendant Crs Crs Tribute ;J;14;1;7605;
05/11/2023, 14:03:21;4602314;658;Tiara Lft Lft ;J;23;1;2888;
05/11/2023, 14:03:21;4333643;542;Pendant Tiara ;I;8;1;293;
05/11/2023, 14:03:21;4140885;658;Force Force Lft Lft ;I;15;2;1760;
05/11/2023, 14:03:21;4735080;852;Crs Crs Pendant ;F;12;0;3859;
05/11/2023, 14:03:21;4909499;582;Crs Lft Tribute Tribute ;I;4;1;9271;
05/11/2023, 14:03:21;4429136;897;Pendant Rght ;D;19;0;2505;
05/11/2023, 14:03:21;4985256;658;Pendant Lft ;B;24;0;68;
05/11/2023, 14:03:21;4904126;987;Lft Lft ;B;13;0;8560;
05/11/2023, 14:03:21;4834313;582;Tribute Force Crs ;D;7;3;50;
05/11/2023, 14:03:21;4121270;542;Crs Rght Tiara Pendant ;F;14;1;1591;
05/11/2023, 14:03:21;4746083;852;Force Lft Rght Tiara ;H;10;0;4818;
05/11/2023, 14:03:21;4379033;852;Pendant Rght ;K;17;2;126;
05/11/2023, 14:03:21;4306675;897;Lft Tribute Tribute Tribute ;D;8;2;3379;
05/11/2023, 14:03:21;4458786;436;Force Force ;J;22;2;1460;
05/11/2023, 14:03:21;4230999;580;Tribute Force Force Force ;J;14;2;55;
05/11/2023, 14:03:21;4095799;580;Tiara Pendant Force ;J;10;0;545;
05/11/2023, 14:03:21;4445090;542;Force Lft Crs ;K;18;2;371;
05/11/2023, 14:03:21;4823089;897;Pendant Crs Rght ;B;21;0;6487;
05/11/2023, 14:03:21;4283917;852;Rght Lft ;B;8;0;9776;
05/11/2023, 14:03:21;4276495;512;Crs Tiara ;G;11;1;7416;
05/11/2023, 14:03:21;4654329;580;Lft Force ;G;16;0;3733;
05/11/2023, 14:03:21;4262753;436;Tiara Crs ;A;24;0;5238;
05/11/2023, 14:03:21;4095799;658;Tiara Pendant Force ;H;20;1;7393;
05/11/2023, 14:03:21;4052122;512;Tribute Tiara ;I;10;1;1235;
05/11/2023, 14:03:21;4305308;658;Pendant Rght ;K;20;2;7506;
05/11/2023, 14:03:21;4140885;436;Force Force Lft Lft ;C;10;0;5861;
05/11/2023, 14:03:21;4238012;845;Lft Pendant ;C;10;0;6300;
05/11/2023, 14:03:21;4654329;987;Lft Force ;C;1;1;1944;
05/11/2023, 14:03:21;4140885;436;Force Force Lft Lft ;E;1;0;7732;
05/11/2023, 14:03:21;4559414;312;Tiara Tiara Crs ;E;8;0;9388;
05/11/2023, 14:03:21;4701808;582;Pendant Crs Crs Tribute ;B;11;1;233;
05/11/2023, 14:03:21;4273421;580;Lft Rght ;H;24;3;1955;
05/11/2023, 14:03:21;4029868;580;Tiara Tiara ;J;1;1;7687;
05/11/2023, 14:03:21;4614964;958;Force Rght ;F;17;2;3372;
05/11/2023, 14:03:21;4220926;852;Rght Tiara Crs Pendant ;F;1;3;8408;
05/11/2023, 14:03:21;4735080;580;Crs Crs Pendant ;A;12;2;3998;
05/11/2023, 14:03:21;4159959;958;Pendant Tiara Tribute Lft ;J;13;0;5598;
05/11/2023, 14:03:21;4614964;256;Force Rght ;E;5;2;2756;
05/11/2023, 14:03:21;4333643;852;Pendant Tiara ;E;22;0;6696;
05/11/2023, 14:03:21;4701808;958;Pendant Crs Crs Tribute ;B;8;0;937;
05/11/2023, 14:03:21;4330591;987;Pendant Lft ;F;4;2;5860;
05/11/2023, 14:03:21;4899604;658;Rght Force Tiara Tiara ;C;17;3;8370;
05/11/2023, 14:03:21;4746083;958;Force Lft Rght Tiara ;G;8;3;9190;
05/11/2023, 14:03:21;4291847;987;Tiara Rght ;E;15;1;6112;
05/11/2023, 14:03:21;4999114;582;Pendant Force ;G;23;2;3683;
05/11/2023, 14:03:21;4220926;897;Rght Tiara Crs Pendant ;K;11;3;6321;
05/11/2023, 14:03:21;4465359;658;Tribute Crs ;C;16;0;6337;
05/11/2023, 14:03:21;4436617;582;Rght Tribute ;E;10;0;3879;
05/11/2023, 14:03:21;4212397;580;Tiara Crs ;K;3;2;3175;
05/11/2023, 14:03:21;4602314;312;Tiara Lft Lft ;F;2;1;4929;
05/11/2023, 14:03:21;4436617;542;Rght Tribute ;G;8;3;3443;
05/11/2023, 14:03:21;4580228;582;Tribute Pendant Tribute Rght ;B;4;3;7560;
05/11/2023, 14:03:21;4965443;580;Lft Crs Tribute ;A;12;2;6270;
05/11/2023, 14:03:21;4238012;582;Lft Pendant ;F;1;0;357;
05/11/2023, 14:03:21;4867933;582;Lft Pendant Lft Tribute ;G;24;2;9243;
05/11/2023, 14:03:21;4230999;256;Tribute Force Force Force ;C;10;2;4512;
05/11/2023, 14:03:21;4899604;580;Rght Force Tiara Tiara ;B;4;3;6883;
05/11/2023, 14:03:21;4220926;845;Rght Tiara Crs Pendant ;B;17;3;9905;
05/11/2023, 14:03:21;4262753;897;Tiara Crs ;J;15;3;6128;
05/11/2023, 14:03:21;4011578;512;Pendant Force Lft ;D;18;1;7400;
05/11/2023, 14:03:21;4011578;256;Pendant Force Lft ;E;13;0;5417;
05/11/2023, 14:03:21;4159959;312;Pendant Tiara Tribute Lft ;A;24;1;5560;
05/11/2023, 14:03:21;4867933;987;Lft Pendant Lft Tribute ;G;11;0;4698;
05/11/2023, 14:03:21;4965443;852;Lft Crs Tribute ;K;12;1;3073;
05/11/2023, 14:03:21;4985256;512;Pendant Lft ;A;7;0;8668;
05/11/2023, 14:03:21;4834313;542;Tribute Force Crs ;G;24;3;3544;
05/11/2023, 14:03:21;4445090;582;Force Lft Crs ;J;17;3;4373;
05/11/2023, 14:03:21;4029868;987;Tiara Tiara ;I;23;2;9719;
05/11/2023, 14:03:21;4087560;542;Tribute Crs Force ;C;17;3;2832;
05/11/2023, 14:03:21;4465359;897;Tribute Crs ;A;23;3;8126;
05/11/2023, 14:03:21;4834313;580;Tribute Force Crs ;B;3;2;5864;
05/11/2023, 14:03:21;4283917;512;Rght Lft ;C;4;1;6196;
05/11/2023, 14:03:21;4052122;897;Tribute Tiara ;G;18;3;2319;
05/11/2023, 14:03:21;4220926;580;Rght Tiara Crs Pendant ;K;13;1;834;
05/11/2023, 14:03:21;4735080;658;Crs Crs Pendant ;C;6;1;2260;
05/11/2023, 14:03:21;4899604;256;Rght Force Tiara Tiara ;B;11;0;2311;
05/11/2023, 14:03:21;4011578;852;Pendant Force Lft ;H;11;1;7522;
05/11/2023, 14:03:21;4999114;512;Pendant Force ;J;23;1;5476;
05/11/2023, 14:03:21;4436617;897;Rght Tribute ;I;6;3;927;
05/11/2023, 14:03:21;4078621;580;Pendant Rght Tiara ;F;11;0;3060;
05/11/2023, 14:03:21;4445090;542;Force Lft Crs ;E;16;0;2081;
05/11/2023, 14:03:21;4262753;845;Tiara Crs ;E;1;3;7737;
05/11/2023, 14:03:21;4333643;512;Pendant Tiara ;K;7;1;2;
05/11/2023, 14:03:21;4283917;436;Rght Lft ;C;10;0;5157;
05/11/2023, 14:03:21;4330591;312;Pendant Lft ;J;16;1;9193;
05/11/2023, 14:03:21;4654329;580;Lft Force ;G;5;2;568;
05/11/2023, 14:03:21;4654329;580;Lft Force ;D;23;1;6496;
05/11/2023, 14:03:21;4436617;256;Rght Tribute ;J;24;2;6782;
05/11/2023, 14:03:21;4321273;312;Pendant Lft Rght Crs ;H;1;1;8131;
05/11/2023, 14:03:21;4121270;845;Crs Rght Tiara Pendant ;K;5;0;9147;
05/11/2023, 14:03:21;4041384;582;Lft Force Pendant Crs ;E;5;0;3079;
05/11/2023, 14:03:21;4735080;542;Crs Crs Pendant ;E;19;1;7511;
05/11/2023, 14:03:21;4315330;958;Force Crs ;J;22;3;892;
05/11/2023, 14:03:21;4746083;845;Force Lft Rght Tiara ;G;7;3;5819;
05/11/2023, 14:03:21;4834313;958;Tribute Force Crs ;F;4;0;4218;
05/11/2023, 14:03:21;4602314;987;Tiara Lft Lft ;B;9;0;4886;
05/11/2023, 14:03:21;4431327;542;Crs Force Force Rght ;C;6;2;4266;
05/11/2023, 14:03:21;4962453;256;Lft Rght Crs Rght ;A;22;1;5328;
05/11/2023, 14:03:21;4324565;958;Crs Tribute ;K;18;2;7497;
05/11/2023, 14:03:21;4212397;436;Tiara Crs ;I;11;1;4510;
05/11/2023, 14:03:21;4306675;512;Lft Tribute Tribute Tribute ;G;21;3;1231;
05/11/2023, 14:03:21;4273421;582;Lft Rght ;A;24;0;3741;
05/11/2023, 14:03:21;4273421;845;Lft Rght ;I;10;2;7558;
05/11/2023, 14:03:21;4276495;958;Crs Tiara ;G;7;3;6764;
05/11/2023, 14:03:21;4078621;256;Pendant Rght Tiara ;I;23;1;2542;
05/11/2023, 14:03:21;4315330;582;Force Crs ;B;16;2;1006;
05/11/2023, 14:03:21;4087560;312;Tribute Crs Force ;B;14;0;2013;
05/11/2023, 14:03:21;4962453;897;Lft Rght Crs Rght ;I;24;1;5057;
05/11/2023, 14:03:21;4465359;312;Tribute Crs ;D;8;3;6931;
05/11/2023, 14:03:21;4238012;845;Lft Pendant ;C;24;2;4840;
05/11/2023, 14:03:21;4445090;436;Force Lft Crs ;H;1;2;9957;
05/11/2023, 14:03:21;4965443;256;Lft Crs Tribute ;E;3;2;9994;
05/11/2023, 14:03:21;4283917;987;Rght Lft ;E;23;2;3181;
05/11/2023, 14:03:21;4999114;542;Pendant Force ;H;4;3;1050;
05/11/2023, 14:03:21;4654329;312;Lft Force ;C;11;1;7812;
05/11/2023, 14:03:21;4962453;582;Lft Rght Crs Rght ;E;4;2;6934;
05/11/2023, 14:03:21;4345766;582;Tribute Tiara Crs ;F;13;1;643;
05/11/2023, 14:03:21;4283917;958;Rght Lft ;H;9;3;7762;
05/11/2023, 14:03:21;4701808;580;Pendant Crs Crs Tribute ;K;1;3;8575;
05/11/2023, 14:03:21;4465359;580;Tribute Crs ;A;1;1;412;
05/11/2023, 14:03:21;4238012;256;Lft Pendant ;I;25;0;2567;
05/11/2023, 14:03:21;4965443;542;Lft Crs Tribute ;H;17;3;7603;
05/11/2023, 14:03:21;4694457;512;Tiara Crs Rght ;E;6;1;9682;
05/11/2023, 14:03:21;4823089;658;Pendant Crs Rght ;K;7;1;365;
05/11/2023, 14:03:21;4345766;542;Tribute Tiara Crs ;A;14;1;4205;
05/11/2023, 14:03:21;4345766;845;Tribute Tiara Crs ;D;18;0;2935;
05/11/2023, 14:03:21;4614964;312;Force Rght ;C;24;3;6091;
05/11/2023, 14:03:21;4330591;845;Pendant Lft ;C;14;2;9910;
05/11/2023, 14:03:21;4445090;658;Force Lft Crs ;E;14;3;816;
05/11/2023, 14:03:21;4694457;987;Tiara Crs Rght ;D;14;3;4541;
05/11/2023, 14:03:21;4712455;897;Lft Pendant Lft Force ;C;8;2;5688;
05/11/2023, 14:03:21;4291847;987;Tiara Rght ;D;10;1;3255;
05/11/2023, 14:03:21;4078621;542;Pendant Rght Tiara ;K;11;0;1713;
05/11/2023, 14:03:21;4696382;852;Force Force ;J;7;2;5629;
05/11/2023, 14:03:21;4735080;580;Crs Crs Pendant ;C;9;0;4312;
05/11/2023, 14:03:21;4694457;958;Tiara Crs Rght ;E;7;0;6327;
05/11/2023, 14:03:21;4078621;897;Pendant Rght Tiara ;D;13;2;7343;
05/11/2023, 14:03:21;4985256;436;Pendant Lft ;I;7;0;5846;
05/11/2023, 14:03:21;4306675;987;Lft Tribute Tribute Tribute ;H;8;3;7602;
05/11/2023, 14:03:21;4445090;312;Force Lft Crs ;E;13;2;7784;
05/11/2023, 14:03:21;4379033;256;Pendant Rght ;F;15;0;7324;
05/11/2023, 14:03:21;4614964;256;Force Rght ;B;16;1;550;
05/11/2023, 14:03:21;4701808;845;Pendant Crs Crs Tribute ;B;10;1;2396;
05/11/2023, 14:03:21;4694457;845;Tiara Crs Rght ;H;8;0;593;
05/11/2023, 14:03:21;4580228;582;Tribute Pendant Tribute Rght ;I;13;0;556;
05/11/2023, 14:03:21;4029868;256;Tiara Tiara ;K;21;2;7873;
05/11/2023, 14:03:21;4078621;897;Pendant Rght Tiara ;G;13;3;1158;
05/11/2023, 14:03:21;4280821;312;Crs Rght Lft ;D;13;3;2838;
05/11/2023, 14:03:21;4483251;542;Crs Force Rght Pendant ;C;12;1;8183;
05/11/2023, 14:03:21;4465359;512;Tribute Crs ;B;10;1;4713;
05/11/2023, 14:03:21;4431327;845;Crs Force Force Rght ;H;22;3;50;
05/11/2023, 14:03:21;4011578;852;Pendant Force Lft ;D;11;3;3806;
05/11/2023, 14:03:21;4078621;542;Pendant Rght Tiara ;B;3;3;377;
05/11/2023, 14:03:21;4834313;436;Tribute Force Crs ;K;19;1;617;
05/11/2023, 14:03:21;4999114;512;Pendant Force ;H;14;2;1877;
05/11/2023, 14:03:21;4919734;542;Lft Rght Pendant Force ;A;15;0;741;
05/11/2023, 14:03:21;4029868;256;Tiara Tiara ;H;14;3;5300;
05/11/2023, 14:03:21;4212397;436;Tiara Crs ;J;21;1;2265;
05/11/2023, 14:03:21;4834313;582;Tribute Force Crs ;G;19;0;792;
05/11/2023, 14:03:21;4700423;658;Rght Crs Pendant ;J;22;2;3924;
05/11/2023, 14:03:21;4559414;512;Tiara Tiara Crs ;I;13;2;7551;
05/11/2023, 14:03:21;4306675;512;Lft Tribute Tribute Tribute ;F;11;1;5883;
05/11/2023, 14:03:21;4867933;897;Lft Pendant Lft Tribute ;F;16;1;6154;
05/11/2023, 14:03:21;4299766;658;Crs Pendant ;K;15;1;5916;
05/11/2023, 14:03:21;4654329;845;Lft Force ;I;13;3;5816;
05/11/2023, 14:03:21;4041384;658;Lft Force Pendant Crs ;H;1;2;9341;
05/11/2023, 14:03:21;4221656;312;Lft Tribute Pendant ;F;18;0;7894;
05/11/2023, 14:03:21;4602314;658;Tiara Lft Lft ;H;18;3;4479;
05/11/2023, 14:03:21;4321273;256;Pendant Lft Rght Crs ;B;2;1;3100;
05/11/2023, 14:03:21;4909499;542;Crs Lft Tribute Tribute ;I;12;2;3380;
05/11/2023, 14:03:21;4910569;312;Lft Force Rght Lft ;B;18;2;3049;
05/11/2023, 14:03:21;4904126;845;Lft Lft ;J;16;3;5130;
05/11/2023, 14:03:21;4694457;312;Tiara Crs Rght ;H;19;3;9955;
05/11/2023, 14:03:21;4276495;512;Crs Tiara ;A;5;3;8855;
05/11/2023, 14:03:21;4324565;582;Crs Tribute ;B;18;0;1957;
05/11/2023, 14:03:21;4095799;658;Tiara Pendant Force ;A;18;0;3062;
05/11/2023, 14:03:21;4305308;256;Pendant Rght ;E;11;1;865;
05/11/2023, 14:03:21;4052122;436;Tribute Tiara ;F;18;0;6120;
05/11/2023, 14:03:21;4078621;256;Pendant Rght Tiara ;A;1;1;9431;
05/11/2023, 14:03:21;4291847;852;Tiara Rght ;I;6;2;2331;
05/11/2023, 14:03:21;4614964;897;Force Rght ;G;23;1;2306;
05/11/2023, 14:03:21;4919734;512;Lft Rght Pendant Force ;G;3;3;1002;
05/11/2023, 14:03:21;4746083;987;Force Lft Rght Tiara ;H;10;2;8793;
05/11/2023, 14:03:21;4700423;987;Rght Crs Pendant ;H;22;0;3352;
05/11/2023, 14:03:21;4867933;582;Lft Pendant Lft Tribute ;G;14;3;4397;
05/11/2023, 14:03:21;4559414;845;Tiara Tiara Crs ;E;23;0;2931;
