data;article;color;desc_article;passadis;estanteria;altura;quantitat
05/11/2023, 14:03:44;4473656;512;Pendant Tiara Lft ;C;7;3;4475;
05/11/2023, 14:03:44;4841550;897;Tribute Rght ;K;24;3;8881;
05/11/2023, 14:03:44;4246206;256;Force Rght ;G;18;1;8714;
05/11/2023, 14:03:44;4211663;580;Lft Lft ;J;20;1;4788;
05/11/2023, 14:03:44;4825387;958;Tribute Lft ;J;12;1;1563;
05/11/2023, 14:03:44;4401816;845;Lft Pendant Pendant Pendant ;D;19;3;6474;
05/11/2023, 14:03:44;4401816;852;Lft Pendant Pendant Pendant ;F;10;3;328;
05/11/2023, 14:03:44;4796458;512;Rght Pendant Tribute Force ;K;11;3;6818;
05/11/2023, 14:03:44;4408599;580;Lft Lft Force ;G;17;2;9216;
05/11/2023, 14:03:44;4597702;852;Crs Lft Tiara ;A;17;0;910;
05/11/2023, 14:03:44;4665129;958;Lft Force Tiara Tiara ;K;2;2;2699;
05/11/2023, 14:03:44;4842737;845;Pendant Lft ;B;17;0;7833;
05/11/2023, 14:03:44;4520322;256;Crs Rght Tribute Tiara ;I;19;3;35;
05/11/2023, 14:03:44;4934612;845;Rght Force ;B;15;0;2276;
05/11/2023, 14:03:44;4611739;658;Lft Pendant Pendant ;K;8;1;545;
05/11/2023, 14:03:44;4401816;436;Lft Pendant Pendant Pendant ;E;13;3;3970;
05/11/2023, 14:03:44;4092233;312;Lft Pendant Tribute Force ;A;22;2;3615;
05/11/2023, 14:03:44;4899931;512;Lft Lft Rght ;F;21;3;3492;
05/11/2023, 14:03:44;4574105;658;Lft Crs ;H;4;2;5010;
05/11/2023, 14:03:44;4994923;312;Tiara Crs ;H;18;0;4333;
05/11/2023, 14:03:44;4613804;897;Tiara Tiara Tiara Rght ;C;2;2;9939;
05/11/2023, 14:03:44;4325251;987;Rght Pendant Pendant ;A;6;1;2415;
05/11/2023, 14:03:44;4852295;582;Rght Crs Rght Pendant ;I;22;0;7223;
05/11/2023, 14:03:44;4769575;958;Tribute Rght Pendant ;J;22;2;5380;
05/11/2023, 14:03:44;4300302;658;Tiara Tiara Tiara Force ;A;9;0;6555;
05/11/2023, 14:03:44;4522735;580;Force Lft ;G;23;1;8397;
05/11/2023, 14:03:44;4378617;852;Crs Force ;A;16;0;7607;
05/11/2023, 14:03:44;4742309;512;Lft Crs Rght ;F;17;2;6174;
05/11/2023, 14:03:44;4872447;852;Force Lft ;I;6;3;6329;
05/11/2023, 14:03:44;4801506;987;Pendant Lft Tribute Crs ;J;8;3;8394;
05/11/2023, 14:03:44;4340764;658;Tribute Rght ;K;19;3;6350;
05/11/2023, 14:03:44;4378617;436;Crs Force ;E;23;1;3621;
05/11/2023, 14:03:44;4736204;958;Lft Tiara ;K;6;2;982;
05/11/2023, 14:03:44;4734330;852;Force Crs Lft Rght ;G;17;0;4592;
05/11/2023, 14:03:44;4592645;852;Rght Tribute Rght ;I;18;2;7534;
05/11/2023, 14:03:44;4523331;987;Tribute Rght Force Crs ;F;1;0;3934;
05/11/2023, 14:03:44;4357738;987;Tiara Lft Rght ;A;6;0;8406;
05/11/2023, 14:03:44;4321795;542;Tribute Tribute Tribute Tribute ;J;13;2;9033;
05/11/2023, 14:03:44;4358661;845;Lft Lft ;A;2;3;3903;
05/11/2023, 14:03:44;4759728;436;Tiara Tiara ;A;1;3;1815;
05/11/2023, 14:03:44;4988185;436;Pendant Tiara Crs ;J;10;1;7481;
05/11/2023, 14:03:44;4814408;987;Force Tiara ;I;11;1;5070;
05/11/2023, 14:03:44;4209421;542;Force Tiara Crs Tribute ;F;22;1;1241;
05/11/2023, 14:03:44;4992639;436;Crs Tribute ;J;11;1;2877;
05/11/2023, 14:03:44;4597702;582;Crs Lft Tiara ;J;12;0;8739;
05/11/2023, 14:03:44;4431450;958;Pendant Tribute ;I;6;2;4797;
05/11/2023, 14:03:44;4135567;958;Tiara Pendant ;F;23;2;341;
05/11/2023, 14:03:44;4366079;845;Lft Force Lft Force ;J;3;2;6160;
05/11/2023, 14:03:44;4246206;512;Force Rght ;H;17;2;7553;
05/11/2023, 14:03:44;4946412;852;Force Tribute Lft Tribute ;F;10;0;4700;
05/11/2023, 14:03:44;4511932;256;Tribute Tribute Force Crs ;E;14;1;6027;
05/11/2023, 14:03:44;4403539;312;Lft Pendant Tribute Force ;K;12;2;7554;
05/11/2023, 14:03:44;4988185;256;Pendant Tiara Crs ;F;4;2;8714;
05/11/2023, 14:03:44;4060346;852;Force Pendant Tiara Rght ;E;4;3;5347;
05/11/2023, 14:03:44;4357738;512;Tiara Lft Rght ;I;25;1;969;
05/11/2023, 14:03:44;4592645;312;Rght Tribute Rght ;K;3;3;2415;
05/11/2023, 14:03:44;4112363;312;Tribute Crs Force ;C;14;2;1840;
05/11/2023, 14:03:44;4814408;256;Force Tiara ;B;14;0;8711;
05/11/2023, 14:03:44;4294880;542;Rght Tiara ;F;25;3;9627;
05/11/2023, 14:03:44;4779349;852;Tribute Tribute Tiara ;K;10;2;9194;
05/11/2023, 14:03:44;4046718;312;Rght Force Tribute Force ;I;12;2;439;
05/11/2023, 14:03:44;4738271;436;Force Force ;F;12;3;3066;
05/11/2023, 14:03:44;4295590;658;Tiara Force ;E;5;0;1954;
05/11/2023, 14:03:44;4649013;256;Tribute Rght Crs Rght ;E;14;0;1295;
05/11/2023, 14:03:44;4453561;958;Rght Crs ;B;11;0;3774;
05/11/2023, 14:03:44;4045663;256;Crs Lft Pendant ;I;16;2;9011;
05/11/2023, 14:03:44;4738043;987;Lft Tiara Pendant ;F;17;0;1702;
05/11/2023, 14:03:44;4112405;580;Force Rght ;C;17;3;4941;
05/11/2023, 14:03:44;4520322;845;Crs Rght Tribute Tiara ;J;22;3;6925;
05/11/2023, 14:03:44;4519830;897;Tribute Force Tribute Tribute ;F;17;1;1924;
05/11/2023, 14:03:44;4201973;897;Pendant Pendant Lft Crs ;D;12;1;4211;
05/11/2023, 14:03:44;4094868;512;Tribute Force Tiara Crs ;F;13;2;2821;
05/11/2023, 14:03:44;4060346;436;Force Pendant Tiara Rght ;A;14;1;2208;
05/11/2023, 14:03:44;4184826;658;Tribute Force ;B;11;3;3059;
05/11/2023, 14:03:44;4791249;852;Force Pendant Crs Tribute ;D;3;3;7208;
05/11/2023, 14:03:44;4736204;312;Lft Tiara ;A;18;3;4013;
05/11/2023, 14:03:44;4046718;582;Rght Force Tribute Force ;B;12;1;7107;
05/11/2023, 14:03:44;4896456;542;Rght Crs ;F;9;2;1140;
05/11/2023, 14:03:44;4632150;542;Crs Crs ;D;14;0;4027;
05/11/2023, 14:03:44;4522735;512;Force Lft ;K;4;1;7182;
05/11/2023, 14:03:44;4899931;852;Lft Lft Rght ;D;3;1;8988;
05/11/2023, 14:03:44;4572926;436;Crs Force Tiara ;J;8;3;7297;
05/11/2023, 14:03:44;4151861;958;Tribute Rght Tiara ;H;23;0;6679;
05/11/2023, 14:03:44;4992879;852;Rght Force Pendant ;H;3;1;118;
05/11/2023, 14:03:44;4330653;987;Force Tribute Rght ;J;10;3;9462;
05/11/2023, 14:03:44;4666655;852;Lft Crs Tribute Tribute ;F;6;3;7656;
05/11/2023, 14:03:44;4914139;542;Tribute Lft Lft Tribute ;C;14;3;8988;
05/11/2023, 14:03:44;4043788;312;Crs Lft Rght Crs ;E;14;2;3624;
05/11/2023, 14:03:44;4825387;312;Tribute Lft ;G;3;0;9053;
05/11/2023, 14:03:44;4094868;987;Tribute Force Tiara Crs ;C;20;0;6007;
05/11/2023, 14:03:44;4532522;312;Lft Rght ;F;23;2;119;
05/11/2023, 14:03:44;4184826;845;Tribute Force ;J;22;3;6326;
05/11/2023, 14:03:44;4597702;436;Crs Lft Tiara ;A;1;0;9250;
05/11/2023, 14:03:44;4266016;958;Force Rght ;J;5;2;6522;
05/11/2023, 14:03:44;4914139;542;Tribute Lft Lft Tribute ;K;11;3;6057;
05/11/2023, 14:03:44;4605149;658;Lft Tiara ;D;9;1;5138;
05/11/2023, 14:03:44;4401816;897;Lft Pendant Pendant Pendant ;C;2;3;2650;
05/11/2023, 14:03:44;4901655;582;Tribute Tribute ;H;4;2;7255;
05/11/2023, 14:03:44;4302502;436;Force Pendant Lft Force ;C;15;2;8235;
05/11/2023, 14:03:44;4852295;312;Rght Crs Rght Pendant ;E;24;2;7161;
05/11/2023, 14:03:44;4826476;580;Lft Rght Crs ;A;8;3;804;
05/11/2023, 14:03:44;4992879;512;Rght Force Pendant ;F;2;3;5854;
05/11/2023, 14:03:44;4366079;436;Lft Force Lft Force ;C;21;2;6529;
05/11/2023, 14:03:44;4082767;312;Rght Tribute ;H;14;2;1383;
05/11/2023, 14:03:44;4082767;852;Rght Tribute ;F;3;3;6668;
05/11/2023, 14:03:44;4250643;542;Tribute Crs Tribute ;H;12;2;4143;
05/11/2023, 14:03:44;4976485;436;Force Tiara ;F;4;1;7349;
05/11/2023, 14:03:44;4616652;542;Rght Force ;J;9;3;5666;
05/11/2023, 14:03:44;4758493;542;Tiara Crs Tiara ;C;23;0;9550;
05/11/2023, 14:03:44;4408599;582;Lft Lft Force ;J;8;1;9113;
05/11/2023, 14:03:44;4795245;256;Tribute Pendant ;H;11;2;8833;
05/11/2023, 14:03:44;4151861;897;Tribute Rght Tiara ;D;13;1;3433;
05/11/2023, 14:03:44;4250643;436;Tribute Crs Tribute ;F;8;1;1851;
05/11/2023, 14:03:44;4815981;512;Tiara Pendant Tiara Force ;B;23;2;1929;
05/11/2023, 14:03:44;4611739;542;Lft Pendant Pendant ;E;25;1;5765;
05/11/2023, 14:03:44;4758493;312;Tiara Crs Tiara ;A;6;0;1564;
05/11/2023, 14:03:44;4523500;542;Tribute Force ;B;5;2;3950;
05/11/2023, 14:03:44;4467440;312;Pendant Force ;A;12;0;6179;
05/11/2023, 14:03:44;4901655;897;Tribute Tribute ;J;14;3;9399;
05/11/2023, 14:03:44;4976485;987;Force Tiara ;B;1;1;5089;
05/11/2023, 14:03:44;4403539;542;Lft Pendant Tribute Force ;A;4;3;1650;
05/11/2023, 14:03:44;4758493;958;Tiara Crs Tiara ;J;11;1;3894;
05/11/2023, 14:03:44;4738271;542;Force Force ;E;8;0;8908;
05/11/2023, 14:03:44;4428568;436;Crs Crs ;H;6;0;2148;
05/11/2023, 14:03:44;4378617;256;Crs Force ;C;7;0;5345;
05/11/2023, 14:03:44;4469732;436;Crs Tribute ;G;23;2;9155;
05/11/2023, 14:03:44;4826476;897;Lft Rght Crs ;G;6;0;2201;
05/11/2023, 14:03:44;4791249;658;Force Pendant Crs Tribute ;A;16;0;7089;
05/11/2023, 14:03:44;4572926;580;Crs Force Tiara ;C;14;1;6961;
05/11/2023, 14:03:44;4616652;436;Rght Force ;C;17;3;2858;
05/11/2023, 14:03:44;4227455;436;Rght Lft Pendant ;H;6;3;7405;
05/11/2023, 14:03:44;4815981;852;Tiara Pendant Tiara Force ;E;21;0;4146;
05/11/2023, 14:03:44;4673465;958;Force Tiara Tribute ;B;22;2;6057;
05/11/2023, 14:03:44;4649013;958;Tribute Rght Crs Rght ;G;18;1;9756;
05/11/2023, 14:03:44;4325251;512;Rght Pendant Pendant ;D;10;0;1854;
05/11/2023, 14:03:44;4743470;658;Rght Tiara ;F;2;1;5995;
05/11/2023, 14:03:44;4511932;542;Tribute Tribute Force Crs ;I;12;1;4473;
05/11/2023, 14:03:44;4753693;845;Tiara Force Force Pendant ;C;4;1;664;
05/11/2023, 14:03:44;4511932;845;Tribute Tribute Force Crs ;D;25;1;7008;
05/11/2023, 14:03:44;4608677;542;Rght Tribute Lft Crs ;C;15;0;6585;
05/11/2023, 14:03:44;4266016;436;Force Rght ;I;2;0;8604;
05/11/2023, 14:03:44;4522735;987;Force Lft ;J;8;0;6065;
05/11/2023, 14:03:44;4738271;436;Force Force ;D;10;0;8915;
05/11/2023, 14:03:44;4286440;845;Force Rght Rght ;B;15;0;2455;
05/11/2023, 14:03:44;4166618;542;Crs Pendant Lft Pendant ;F;11;0;8926;
05/11/2023, 14:03:44;4201973;897;Pendant Pendant Lft Crs ;K;20;0;2696;
05/11/2023, 14:03:44;4769575;312;Tribute Rght Pendant ;F;13;1;710;
05/11/2023, 14:03:44;4505297;845;Tribute Tiara Lft Tribute ;C;17;1;7377;
05/11/2023, 14:03:44;4350045;658;Tiara Tiara Force Pendant ;F;16;1;7039;
05/11/2023, 14:03:44;4330653;987;Force Tribute Rght ;K;8;2;7117;
05/11/2023, 14:03:44;4045663;512;Crs Lft Pendant ;C;9;0;4203;
05/11/2023, 14:03:44;4872447;987;Force Lft ;F;17;2;6549;
05/11/2023, 14:03:44;4743470;897;Rght Tiara ;D;19;1;512;
05/11/2023, 14:03:44;4665129;582;Lft Force Tiara Tiara ;G;11;0;2315;
05/11/2023, 14:03:44;4874281;312;Force Tribute Tiara Lft ;G;6;1;8156;
05/11/2023, 14:03:44;4743470;512;Rght Tiara ;B;24;3;3699;
05/11/2023, 14:03:44;4946663;852;Tiara Tiara Crs ;C;9;1;2925;
05/11/2023, 14:03:44;4611739;897;Lft Pendant Pendant ;G;8;2;2507;
05/11/2023, 14:03:44;4574105;542;Lft Crs ;E;25;1;2434;
05/11/2023, 14:03:44;4871938;436;Tiara Crs ;I;9;3;2752;
05/11/2023, 14:03:44;4204264;312;Tiara Lft Tribute ;K;13;0;2421;
05/11/2023, 14:03:44;4312117;312;Tiara Crs ;C;10;2;9449;
05/11/2023, 14:03:44;4268020;580;Crs Crs ;D;22;3;5126;
05/11/2023, 14:03:44;4453561;845;Rght Crs ;J;10;2;4655;
05/11/2023, 14:03:44;4524748;582;Pendant Rght Lft ;K;14;1;5917;
05/11/2023, 14:03:44;4471526;987;Force Force Tiara Tiara ;J;1;2;4526;
05/11/2023, 14:03:44;4852295;852;Rght Crs Rght Pendant ;I;8;1;1560;
05/11/2023, 14:03:44;4816695;897;Pendant Pendant Tribute Pendant ;F;17;3;8678;
05/11/2023, 14:03:44;4523331;987;Tribute Rght Force Crs ;G;20;2;7654;
05/11/2023, 14:03:44;4732277;512;Pendant Tiara ;E;8;2;5444;
05/11/2023, 14:03:44;4469732;845;Crs Tribute ;A;24;0;4485;
05/11/2023, 14:03:44;4473656;312;Pendant Tiara Lft ;H;12;2;9883;
05/11/2023, 14:03:44;4899931;958;Lft Lft Rght ;K;5;1;6080;
05/11/2023, 14:03:44;4841550;436;Tribute Rght ;E;5;2;8696;
05/11/2023, 14:03:44;4532522;845;Lft Rght ;G;4;0;3145;
05/11/2023, 14:03:44;4649013;312;Tribute Rght Crs Rght ;H;11;0;7643;
05/11/2023, 14:03:44;4010172;312;Tribute Tribute Crs Lft ;H;1;2;865;
05/11/2023, 14:03:44;4412611;582;Pendant Tiara ;C;8;3;3447;
05/11/2023, 14:03:44;4801506;958;Pendant Lft Tribute Crs ;A;9;3;8945;
05/11/2023, 14:03:44;4939577;580;Lft Tiara Force ;B;3;0;9056;
05/11/2023, 14:03:44;4330653;897;Force Tribute Rght ;D;12;0;2442;
05/11/2023, 14:03:44;4471526;658;Force Force Tiara Tiara ;B;17;1;5157;
05/11/2023, 14:03:44;4871938;987;Tiara Crs ;I;24;0;3029;
05/11/2023, 14:03:44;4825387;580;Tribute Lft ;I;17;0;3080;
05/11/2023, 14:03:44;4742309;256;Lft Crs Rght ;D;9;2;3342;
05/11/2023, 14:03:44;4113099;512;Force Tribute ;F;19;3;4569;
05/11/2023, 14:03:44;4913362;852;Tribute Rght ;F;12;2;7644;
05/11/2023, 14:03:44;4209421;852;Force Tiara Crs Tribute ;H;15;0;8095;
05/11/2023, 14:03:44;4209524;958;Tiara Crs ;E;20;2;2288;
05/11/2023, 14:03:44;4649013;436;Tribute Rght Crs Rght ;K;12;1;5532;
05/11/2023, 14:03:44;4256796;658;Rght Tiara ;K;17;3;1381;
05/11/2023, 14:03:44;4795483;897;Tiara Crs Rght ;H;15;3;2930;
05/11/2023, 14:03:44;4914139;312;Tribute Lft Lft Tribute ;H;16;0;6725;
05/11/2023, 14:03:44;4795245;436;Tribute Pendant ;A;2;0;9197;
05/11/2023, 14:03:44;4758493;987;Tiara Crs Tiara ;D;13;2;3419;
05/11/2023, 14:03:44;4302502;512;Force Pendant Lft Force ;J;21;2;8269;
05/11/2023, 14:03:44;4112363;845;Tribute Crs Force ;F;19;3;5852;
05/11/2023, 14:03:44;4523500;512;Tribute Force ;H;15;1;8999;
05/11/2023, 14:03:44;4923670;852;Pendant Tribute Rght ;G;7;2;395;
05/11/2023, 14:03:44;4826476;256;Lft Rght Crs ;J;2;1;1875;
05/11/2023, 14:03:44;4874281;987;Force Tribute Tiara Lft ;I;5;1;7808;
05/11/2023, 14:03:44;4401816;958;Lft Pendant Pendant Pendant ;B;22;0;4772;
05/11/2023, 14:03:44;4913362;580;Tribute Rght ;E;3;2;8720;
05/11/2023, 14:03:44;4734330;987;Force Crs Lft Rght ;C;8;0;8483;
05/11/2023, 14:03:44;4753693;658;Tiara Force Force Pendant ;I;16;1;6851;
05/11/2023, 14:03:44;4042276;436;Lft Tribute Force Lft ;E;25;1;7696;
05/11/2023, 14:03:44;4976485;436;Force Tiara ;D;22;0;5440;
05/11/2023, 14:03:44;4094868;987;Tribute Force Tiara Crs ;K;2;3;9836;
05/11/2023, 14:03:44;4516424;852;Force Tribute ;E;21;2;9428;
05/11/2023, 14:03:44;4913362;580;Tribute Rght ;J;21;0;4713;
05/11/2023, 14:03:44;4913362;897;Tribute Rght ;I;25;1;6108;
05/11/2023, 14:03:44;4403539;897;Lft Pendant Tribute Force ;C;24;3;126;
05/11/2023, 14:03:44;4796458;658;Rght Pendant Tribute Force ;B;15;0;8506;
05/11/2023, 14:03:44;4939577;852;Lft Tiara Force ;F;1;1;2484;
05/11/2023, 14:03:44;4613804;312;Tiara Tiara Tiara Rght ;D;9;1;8991;
05/11/2023, 14:03:44;4548851;512;Rght Crs Lft Tiara ;K;4;1;4671;
05/11/2023, 14:03:44;4520322;436;Crs Rght Tribute Tiara ;J;17;3;1354;
05/11/2023, 14:03:44;4748462;958;Pendant Pendant Tiara Lft ;G;21;0;8483;
05/11/2023, 14:03:44;4574105;256;Lft Crs ;I;18;3;5818;
05/11/2023, 14:03:44;4151861;256;Tribute Rght Tiara ;A;24;1;3558;
05/11/2023, 14:03:44;4307343;436;Rght Force ;G;1;1;9140;
05/11/2023, 14:03:44;4732277;987;Pendant Tiara ;I;24;1;1621;
05/11/2023, 14:03:44;4736204;256;Lft Tiara ;F;13;2;5227;
05/11/2023, 14:03:44;4939577;542;Lft Tiara Force ;I;12;0;6020;
05/11/2023, 14:03:44;4330653;958;Force Tribute Rght ;B;6;1;578;
05/11/2023, 14:03:44;4469732;987;Crs Tribute ;H;5;2;8797;
05/11/2023, 14:03:44;4801506;512;Pendant Lft Tribute Crs ;C;25;2;1961;
05/11/2023, 14:03:44;4793521;580;Crs Tribute ;B;16;2;5612;
05/11/2023, 14:03:44;4473656;987;Pendant Tiara Lft ;E;22;0;8581;
05/11/2023, 14:03:44;4431450;897;Pendant Tribute ;H;2;0;3116;
05/11/2023, 14:03:44;4286440;897;Force Rght Rght ;I;20;1;8734;
05/11/2023, 14:03:44;4010172;256;Tribute Tribute Crs Lft ;K;22;2;4095;
05/11/2023, 14:03:44;4673465;897;Force Tiara Tribute ;G;13;0;4559;
05/11/2023, 14:03:44;4632150;580;Crs Crs ;B;17;1;4059;
05/11/2023, 14:03:44;4151861;958;Tribute Rght Tiara ;G;3;2;7943;
05/11/2023, 14:03:44;4295590;987;Tiara Force ;B;1;1;1981;
05/11/2023, 14:03:44;4511932;897;Tribute Tribute Force Crs ;D;15;0;3045;
05/11/2023, 14:03:44;4350045;845;Tiara Tiara Force Pendant ;E;11;1;9805;
05/11/2023, 14:03:44;4766980;845;Pendant Tribute ;I;9;1;4023;
05/11/2023, 14:03:44;4666655;256;Lft Crs Tribute Tribute ;E;14;1;4037;
05/11/2023, 14:03:44;4061663;987;Lft Rght Crs ;J;16;0;4314;
05/11/2023, 14:03:44;4842737;582;Pendant Lft ;K;22;3;9186;
05/11/2023, 14:03:44;4522735;897;Force Lft ;E;19;1;8116;
05/11/2023, 14:03:44;4307343;256;Rght Force ;F;21;1;6102;
05/11/2023, 14:03:44;4330653;580;Force Tribute Rght ;J;10;3;6050;
05/11/2023, 14:03:44;4522735;542;Force Lft ;K;6;3;905;
05/11/2023, 14:03:44;4104720;436;Tiara Lft Lft ;B;13;2;6183;
05/11/2023, 14:03:44;4471526;582;Force Force Tiara Tiara ;C;25;3;6455;
05/11/2023, 14:03:44;4795803;852;Tribute Force Crs ;D;15;3;7678;
05/11/2023, 14:03:44;4250643;897;Tribute Crs Tribute ;A;23;1;5518;
05/11/2023, 14:03:44;4651339;658;Crs Lft Force ;F;23;1;7969;
05/11/2023, 14:03:44;4094868;852;Tribute Force Tiara Crs ;C;10;1;3986;
05/11/2023, 14:03:44;4734330;256;Force Crs Lft Rght ;D;7;0;8759;
05/11/2023, 14:03:44;4117271;852;Pendant Force Crs Force ;H;21;2;1791;
05/11/2023, 14:03:44;4117271;987;Pendant Force Crs Force ;E;5;1;3980;
05/11/2023, 14:03:44;4511932;658;Tribute Tribute Force Crs ;H;16;0;6614;
05/11/2023, 14:03:44;4431450;582;Pendant Tribute ;D;3;1;5187;
05/11/2023, 14:03:44;4946663;512;Tiara Tiara Crs ;F;1;0;7961;
05/11/2023, 14:03:44;4268020;958;Crs Crs ;E;4;0;4674;
05/11/2023, 14:03:44;4976485;512;Force Tiara ;D;14;0;6773;
05/11/2023, 14:03:44;4532522;582;Lft Rght ;A;10;3;3153;
05/11/2023, 14:03:44;4255903;312;Tiara Lft Crs ;E;18;1;9503;
05/11/2023, 14:03:44;4895098;852;Tribute Tribute Rght ;E;10;0;6205;
05/11/2023, 14:03:44;4243183;852;Rght Lft Crs ;A;6;3;1499;
05/11/2023, 14:03:44;4841550;897;Tribute Rght ;C;23;0;975;
05/11/2023, 14:03:44;4574105;852;Lft Crs ;G;25;1;6578;
05/11/2023, 14:03:44;4092233;512;Lft Pendant Tribute Force ;F;22;3;2283;
05/11/2023, 14:03:44;4535724;987;Crs Crs Tribute ;G;19;2;4561;
05/11/2023, 14:03:44;4470862;436;Crs Lft Rght ;I;19;0;9979;
05/11/2023, 14:03:44;4572926;256;Crs Force Tiara ;G;11;2;6469;
05/11/2023, 14:03:44;4475670;542;Pendant Force ;F;8;1;6830;
05/11/2023, 14:03:44;4796458;845;Rght Pendant Tribute Force ;C;11;2;208;
05/11/2023, 14:03:44;4294880;312;Rght Tiara ;A;11;1;5782;
05/11/2023, 14:03:44;4060346;958;Force Pendant Tiara Rght ;A;10;1;6785;
05/11/2023, 14:03:44;4946663;958;Tiara Tiara Crs ;K;14;1;2431;
05/11/2023, 14:03:44;4470862;312;Crs Lft Rght ;B;17;1;4211;
05/11/2023, 14:03:44;4201973;582;Pendant Pendant Lft Crs ;C;13;1;1789;
05/11/2023, 14:03:44;4036586;897;Rght Pendant Force ;D;12;2;5249;
05/11/2023, 14:03:44;4666655;512;Lft Crs Tribute Tribute ;C;13;3;7571;
05/11/2023, 14:03:44;4901655;958;Tribute Tribute ;F;20;3;8524;
05/11/2023, 14:03:44;4112405;582;Force Rght ;A;5;3;5782;
05/11/2023, 14:03:44;4247697;580;Crs Force Lft ;A;11;2;7944;
05/11/2023, 14:03:44;4307343;845;Rght Force ;C;19;1;7505;
05/11/2023, 14:03:44;4666655;542;Lft Crs Tribute Tribute ;J;24;1;189;
05/11/2023, 14:03:44;4204264;897;Tiara Lft Tribute ;K;8;2;6449;
05/11/2023, 14:03:44;4611739;897;Lft Pendant Pendant ;G;1;1;4589;
05/11/2023, 14:03:44;4592645;542;Rght Tribute Rght ;A;1;0;3317;
05/11/2023, 14:03:44;4340764;312;Tribute Rght ;C;1;0;1586;
05/11/2023, 14:03:44;4516424;845;Force Tribute ;H;22;2;2609;
05/11/2023, 14:03:44;4992879;312;Rght Force Pendant ;D;11;0;6104;
05/11/2023, 14:03:44;4428568;542;Crs Crs ;E;25;0;2168;
05/11/2023, 14:03:44;4753693;897;Tiara Force Force Pendant ;G;11;0;670;
05/11/2023, 14:03:44;4295590;987;Tiara Force ;J;4;1;1897;
05/11/2023, 14:03:44;4874281;312;Force Tribute Tiara Lft ;K;4;3;3743;
05/11/2023, 14:03:44;4736204;256;Lft Tiara ;H;21;2;3226;
05/11/2023, 14:03:44;4511932;256;Tribute Tribute Force Crs ;F;4;0;511;
05/11/2023, 14:03:44;4378617;436;Crs Force ;J;21;1;5881;
05/11/2023, 14:03:44;4448133;312;Lft Tribute Crs Crs ;H;2;0;7019;
