data;article;color;desc_article;passadis;estanteria;altura;quantitat
05/11/2023, 14:03:44;4886949;256;Rght Lft ;K;23;0;9007;
05/11/2023, 14:03:44;4473656;852;Pendant Tiara Lft ;F;3;3;1926;
05/11/2023, 14:03:44;4934612;658;Rght Force ;A;18;1;4763;
05/11/2023, 14:03:44;4651339;897;Crs Lft Force ;C;11;2;3834;
05/11/2023, 14:03:44;4814408;987;Force Tiara ;G;7;3;7084;
05/11/2023, 14:03:44;4535724;658;Crs Crs Tribute ;C;18;0;1657;
05/11/2023, 14:03:44;4204264;658;Tiara Lft Tribute ;I;13;0;7682;
05/11/2023, 14:03:44;4106526;312;Tiara Crs Crs ;J;5;0;7080;
05/11/2023, 14:03:44;4042276;852;Lft Tribute Force Lft ;C;18;0;7172;
05/11/2023, 14:03:44;4302502;582;Force Pendant Lft Force ;K;10;1;3058;
05/11/2023, 14:03:44;4738043;580;Lft Tiara Pendant ;K;22;2;3357;
05/11/2023, 14:03:44;4874281;658;Force Tribute Tiara Lft ;A;10;2;6431;
05/11/2023, 14:03:44;4094868;256;Tribute Force Tiara Crs ;A;1;3;4851;
05/11/2023, 14:03:44;4769575;987;Tribute Rght Pendant ;J;3;3;6050;
05/11/2023, 14:03:44;4972861;852;Tiara Force Tiara ;H;25;1;6147;
05/11/2023, 14:03:44;4516424;845;Force Tribute ;H;18;0;8776;
05/11/2023, 14:03:44;4994923;658;Tiara Crs ;G;8;0;6478;
05/11/2023, 14:03:44;4796458;658;Rght Pendant Tribute Force ;J;13;0;8292;
05/11/2023, 14:03:44;4928109;312;Force Lft ;E;10;3;8285;
05/11/2023, 14:03:44;4742309;958;Lft Crs Rght ;E;9;3;1365;
05/11/2023, 14:03:44;4043788;845;Crs Lft Rght Crs ;I;20;2;5646;
05/11/2023, 14:03:44;4209421;897;Force Tiara Crs Tribute ;H;23;3;4813;
05/11/2023, 14:03:44;4946412;312;Force Tribute Lft Tribute ;H;17;2;9200;
05/11/2023, 14:03:44;4852295;436;Rght Crs Rght Pendant ;B;20;3;7656;
05/11/2023, 14:03:44;4401816;897;Lft Pendant Pendant Pendant ;G;23;2;2494;
05/11/2023, 14:03:44;4574105;512;Lft Crs ;K;24;1;1757;
05/11/2023, 14:03:44;4874281;958;Force Tribute Tiara Lft ;A;25;2;9680;
05/11/2023, 14:03:44;4444484;845;Tiara Lft ;A;14;3;9258;
05/11/2023, 14:03:44;4871938;580;Tiara Crs ;E;1;3;6308;
05/11/2023, 14:03:44;4467440;256;Pendant Force ;I;5;1;7397;
05/11/2023, 14:03:44;4592645;658;Rght Tribute Rght ;D;13;2;7068;
05/11/2023, 14:03:44;4412611;256;Pendant Tiara ;H;22;3;2904;
05/11/2023, 14:03:44;4505297;582;Tribute Tiara Lft Tribute ;B;15;2;1616;
05/11/2023, 14:03:44;4201973;312;Pendant Pendant Lft Crs ;E;17;0;5704;
05/11/2023, 14:03:44;4541475;580;Tiara Lft ;D;8;3;600;
05/11/2023, 14:03:44;4166618;542;Crs Pendant Lft Pendant ;E;12;3;2920;
05/11/2023, 14:03:44;4523500;845;Tribute Force ;H;15;2;8571;
05/11/2023, 14:03:44;4796458;852;Rght Pendant Tribute Force ;B;17;1;8627;
05/11/2023, 14:03:44;4104720;436;Tiara Lft Lft ;I;18;2;1257;
05/11/2023, 14:03:44;4428568;436;Crs Crs ;F;24;0;2899;
05/11/2023, 14:03:44;4104720;958;Tiara Lft Lft ;B;21;0;4789;
05/11/2023, 14:03:44;4106526;897;Tiara Crs Crs ;A;20;0;6775;
05/11/2023, 14:03:44;4266016;852;Force Rght ;F;17;0;4440;
05/11/2023, 14:03:44;4366079;580;Lft Force Lft Force ;I;1;3;5205;
05/11/2023, 14:03:44;4412611;512;Pendant Tiara ;F;11;2;1468;
05/11/2023, 14:03:44;4886949;958;Rght Lft ;D;13;0;8657;
05/11/2023, 14:03:44;4616652;897;Rght Force ;G;24;2;6852;
05/11/2023, 14:03:44;4300302;987;Tiara Tiara Tiara Force ;A;6;2;723;
05/11/2023, 14:03:44;4734330;582;Force Crs Lft Rght ;I;17;0;1671;
05/11/2023, 14:03:44;4123466;987;Lft Pendant Pendant Tribute ;H;5;0;4604;
05/11/2023, 14:03:44;4117271;897;Pendant Force Crs Force ;A;16;1;7763;
05/11/2023, 14:03:44;4113099;542;Force Tribute ;E;1;2;6021;
05/11/2023, 14:03:44;4917024;436;Tribute Rght Force ;E;23;2;9910;
05/11/2023, 14:03:44;4201973;582;Pendant Pendant Lft Crs ;H;8;3;5032;
05/11/2023, 14:03:44;4340764;436;Tribute Rght ;B;13;3;2210;
05/11/2023, 14:03:44;4520322;958;Crs Rght Tribute Tiara ;B;13;0;3983;
05/11/2023, 14:03:44;4748462;512;Pendant Pendant Tiara Lft ;H;22;1;9144;
05/11/2023, 14:03:44;4574105;897;Lft Crs ;H;17;3;3460;
05/11/2023, 14:03:44;4842737;658;Pendant Lft ;K;13;1;6161;
05/11/2023, 14:03:44;4826476;852;Lft Rght Crs ;C;22;3;7224;
05/11/2023, 14:03:44;4250643;845;Tribute Crs Tribute ;J;12;0;3760;
05/11/2023, 14:03:44;4136004;436;Force Pendant ;B;11;3;8733;
05/11/2023, 14:03:44;4895098;542;Tribute Tribute Rght ;C;24;1;5546;
05/11/2023, 14:03:44;4431450;582;Pendant Tribute ;D;25;2;8376;
05/11/2023, 14:03:44;4201973;987;Pendant Pendant Lft Crs ;K;23;0;2230;
05/11/2023, 14:03:44;4246206;312;Force Rght ;H;9;1;3963;
05/11/2023, 14:03:44;4516424;987;Force Tribute ;B;17;3;1759;
05/11/2023, 14:03:44;4412611;580;Pendant Tiara ;C;13;0;3857;
05/11/2023, 14:03:44;4123466;852;Lft Pendant Pendant Tribute ;D;1;3;7963;
05/11/2023, 14:03:44;4608677;542;Rght Tribute Lft Crs ;G;23;3;2304;
05/11/2023, 14:03:44;4816695;582;Pendant Pendant Tribute Pendant ;H;12;2;4385;
05/11/2023, 14:03:44;4874281;512;Force Tribute Tiara Lft ;J;23;3;7766;
05/11/2023, 14:03:44;4268020;852;Crs Crs ;B;5;2;2394;
05/11/2023, 14:03:44;4036586;582;Rght Pendant Force ;G;4;0;1674;
05/11/2023, 14:03:44;4738271;436;Force Force ;B;6;3;2611;
05/11/2023, 14:03:44;4988185;987;Pendant Tiara Crs ;K;8;3;2598;
05/11/2023, 14:03:44;4142171;897;Lft Tribute Lft Lft ;E;1;1;956;
05/11/2023, 14:03:44;4574105;312;Lft Crs ;E;8;2;8490;
05/11/2023, 14:03:44;4112405;436;Force Rght ;D;20;3;35;
05/11/2023, 14:03:44;4325251;897;Rght Pendant Pendant ;K;16;3;6792;
05/11/2023, 14:03:44;4793521;958;Crs Tribute ;E;1;1;8171;
05/11/2023, 14:03:44;4255903;987;Tiara Lft Crs ;B;15;3;6463;
05/11/2023, 14:03:44;4243183;582;Rght Lft Crs ;B;5;2;9477;
05/11/2023, 14:03:44;4061663;958;Lft Rght Crs ;A;22;1;8042;
05/11/2023, 14:03:44;4928109;852;Force Lft ;J;12;2;296;
05/11/2023, 14:03:44;4511932;542;Tribute Tribute Force Crs ;D;4;3;9597;
05/11/2023, 14:03:44;4019599;256;Tribute Tiara ;D;4;0;8285;
05/11/2023, 14:03:44;4519830;312;Tribute Force Tribute Tribute ;A;18;0;5262;
05/11/2023, 14:03:44;4665129;845;Lft Force Tiara Tiara ;I;19;3;6110;
05/11/2023, 14:03:44;4300302;897;Tiara Tiara Tiara Force ;C;18;2;3054;
05/11/2023, 14:03:44;4913362;256;Tribute Rght ;D;2;1;7639;
05/11/2023, 14:03:44;4350045;542;Tiara Tiara Force Pendant ;H;25;2;2270;
05/11/2023, 14:03:44;4350045;512;Tiara Tiara Force Pendant ;C;22;3;4120;
05/11/2023, 14:03:44;4378617;958;Crs Force ;K;1;0;9824;
05/11/2023, 14:03:44;4166618;958;Crs Pendant Lft Pendant ;C;7;0;1106;
05/11/2023, 14:03:44;4734330;312;Force Crs Lft Rght ;J;17;1;1695;
05/11/2023, 14:03:44;4053534;312;Rght Tiara ;C;24;1;7637;
05/11/2023, 14:03:44;4227455;582;Rght Lft Pendant ;D;9;2;6373;
05/11/2023, 14:03:44;4795803;987;Tribute Force Crs ;E;18;1;8041;
05/11/2023, 14:03:44;4748462;312;Pendant Pendant Tiara Lft ;F;15;0;1227;
05/11/2023, 14:03:44;4874281;312;Force Tribute Tiara Lft ;G;21;2;3478;
05/11/2023, 14:03:44;4608677;658;Rght Tribute Lft Crs ;G;19;0;5700;
05/11/2023, 14:03:44;4917024;987;Tribute Rght Force ;F;25;1;2650;
05/11/2023, 14:03:44;4896456;852;Rght Crs ;D;4;2;4083;
05/11/2023, 14:03:44;4872447;582;Force Lft ;C;6;0;7216;
05/11/2023, 14:03:44;4312117;542;Tiara Crs ;H;14;3;2836;
05/11/2023, 14:03:44;4204264;897;Tiara Lft Tribute ;A;24;3;7222;
05/11/2023, 14:03:44;4112405;897;Force Rght ;J;24;1;3165;
05/11/2023, 14:03:44;4428568;658;Crs Crs ;H;5;1;6158;
05/11/2023, 14:03:44;4378617;436;Crs Force ;D;19;0;8007;
05/11/2023, 14:03:44;4586107;542;Lft Crs Rght Tiara ;C;5;0;3936;
05/11/2023, 14:03:44;4826476;852;Lft Rght Crs ;C;11;0;3628;
05/11/2023, 14:03:44;4330653;987;Force Tribute Rght ;G;25;3;6963;
05/11/2023, 14:03:44;4094868;987;Tribute Force Tiara Crs ;E;16;1;8436;
05/11/2023, 14:03:44;4043788;580;Crs Lft Rght Crs ;K;12;0;8083;
05/11/2023, 14:03:44;4852295;987;Rght Crs Rght Pendant ;B;22;0;99;
05/11/2023, 14:03:44;4295590;256;Tiara Force ;C;16;3;3210;
05/11/2023, 14:03:44;4448133;658;Lft Tribute Crs Crs ;B;3;2;493;
05/11/2023, 14:03:44;4632150;852;Crs Crs ;K;6;1;4780;
05/11/2023, 14:03:44;4295590;436;Tiara Force ;I;13;1;2615;
05/11/2023, 14:03:44;4117271;987;Pendant Force Crs Force ;E;17;2;3254;
05/11/2023, 14:03:44;4227455;897;Rght Lft Pendant ;B;25;2;4683;
05/11/2023, 14:03:44;4192904;436;Lft Tiara ;J;9;3;2743;
05/11/2023, 14:03:44;4135567;897;Tiara Pendant ;K;16;3;8161;
05/11/2023, 14:03:44;4523500;852;Tribute Force ;F;4;1;3338;
05/11/2023, 14:03:44;4611739;658;Lft Pendant Pendant ;G;15;3;6008;
05/11/2023, 14:03:44;4616652;512;Rght Force ;D;24;0;7977;
05/11/2023, 14:03:44;4814408;852;Force Tiara ;F;2;0;3420;
05/11/2023, 14:03:44;4738271;312;Force Force ;E;13;1;8384;
05/11/2023, 14:03:44;4871938;542;Tiara Crs ;E;1;3;7791;
05/11/2023, 14:03:44;4136004;512;Force Pendant ;F;13;1;5345;
05/11/2023, 14:03:44;4814408;580;Force Tiara ;E;19;1;8048;
05/11/2023, 14:03:44;4972861;897;Tiara Force Tiara ;G;1;0;9384;
05/11/2023, 14:03:44;4448133;958;Lft Tribute Crs Crs ;B;22;2;5321;
05/11/2023, 14:03:44;4814408;658;Force Tiara ;G;15;1;9559;
05/11/2023, 14:03:44;4815981;312;Tiara Pendant Tiara Force ;H;9;3;5727;
05/11/2023, 14:03:44;4742309;256;Lft Crs Rght ;F;25;0;2868;
05/11/2023, 14:03:44;4725133;897;Lft Crs ;I;8;2;3180;
05/11/2023, 14:03:44;4666655;658;Lft Crs Tribute Tribute ;D;8;2;8253;
05/11/2023, 14:03:44;4917024;852;Tribute Rght Force ;K;5;1;2026;
05/11/2023, 14:03:44;4815981;958;Tiara Pendant Tiara Force ;G;8;3;8991;
05/11/2023, 14:03:44;4872447;852;Force Lft ;D;14;0;848;
05/11/2023, 14:03:44;4340764;658;Tribute Rght ;G;12;2;7817;
05/11/2023, 14:03:44;4613804;256;Tiara Tiara Tiara Rght ;G;6;1;1918;
05/11/2023, 14:03:44;4113099;312;Force Tribute ;C;2;0;2489;
05/11/2023, 14:03:44;4736204;256;Lft Tiara ;A;20;1;3635;
05/11/2023, 14:03:44;4135567;845;Tiara Pendant ;F;16;2;1530;
05/11/2023, 14:03:44;4403539;845;Lft Pendant Tribute Force ;F;9;1;1091;
05/11/2023, 14:03:44;4470862;512;Crs Lft Rght ;G;20;2;1370;
05/11/2023, 14:03:44;4934612;852;Rght Force ;B;25;0;755;
05/11/2023, 14:03:44;4520322;312;Crs Rght Tribute Tiara ;A;9;3;1381;
05/11/2023, 14:03:44;4738271;987;Force Force ;F;16;1;1926;
05/11/2023, 14:03:44;4852295;897;Rght Crs Rght Pendant ;H;18;1;894;
05/11/2023, 14:03:44;4738271;582;Force Force ;I;22;2;5193;
05/11/2023, 14:03:44;4796458;897;Rght Pendant Tribute Force ;G;15;2;5718;
05/11/2023, 14:03:44;4470862;845;Crs Lft Rght ;I;7;2;8520;
05/11/2023, 14:03:44;4469732;512;Crs Tribute ;I;21;1;4833;
05/11/2023, 14:03:44;4772064;580;Crs Rght ;E;24;0;6927;
05/11/2023, 14:03:44;4852295;897;Rght Crs Rght Pendant ;B;2;1;1333;
05/11/2023, 14:03:44;4532522;542;Lft Rght ;J;10;2;8852;
05/11/2023, 14:03:44;4842737;658;Pendant Lft ;C;20;1;7146;
05/11/2023, 14:03:44;4415412;852;Crs Lft Pendant ;H;6;0;6253;
05/11/2023, 14:03:44;4524748;845;Pendant Rght Lft ;J;12;0;2964;
05/11/2023, 14:03:44;4743470;658;Rght Tiara ;A;15;3;8564;
05/11/2023, 14:03:44;4796458;256;Rght Pendant Tribute Force ;K;9;2;5771;
05/11/2023, 14:03:44;4184826;852;Tribute Force ;E;16;1;5072;
05/11/2023, 14:03:44;4734330;958;Force Crs Lft Rght ;J;8;3;7732;
05/11/2023, 14:03:44;4401816;580;Lft Pendant Pendant Pendant ;K;21;1;3135;
05/11/2023, 14:03:44;4753693;312;Tiara Force Force Pendant ;D;15;2;1596;
05/11/2023, 14:03:44;4736204;512;Lft Tiara ;H;3;2;954;
05/11/2023, 14:03:44;4042276;312;Lft Tribute Force Lft ;F;13;3;1945;
05/11/2023, 14:03:44;4896456;958;Rght Crs ;B;19;3;8567;
05/11/2023, 14:03:44;4340764;845;Tribute Rght ;G;6;0;9512;
05/11/2023, 14:03:44;4255903;845;Tiara Lft Crs ;H;8;2;9446;
05/11/2023, 14:03:44;4060346;256;Force Pendant Tiara Rght ;G;13;2;9436;
05/11/2023, 14:03:44;4201973;897;Pendant Pendant Lft Crs ;J;19;0;3111;
05/11/2023, 14:03:44;4898742;512;Rght Crs ;A;11;3;9807;
05/11/2023, 14:03:44;4673465;897;Force Tiara Tribute ;C;9;2;6976;
05/11/2023, 14:03:44;4816695;512;Pendant Pendant Tribute Pendant ;A;10;0;8745;
05/11/2023, 14:03:44;4898742;582;Rght Crs ;I;21;2;6916;
05/11/2023, 14:03:44;4142171;845;Lft Tribute Lft Lft ;C;15;1;8657;
05/11/2023, 14:03:44;4572926;256;Crs Force Tiara ;B;25;0;7604;
05/11/2023, 14:03:44;4736204;958;Lft Tiara ;G;22;3;1616;
05/11/2023, 14:03:44;4736204;852;Lft Tiara ;F;4;2;9225;
05/11/2023, 14:03:44;4748462;256;Pendant Pendant Tiara Lft ;E;17;0;6872;
05/11/2023, 14:03:44;4801506;897;Pendant Lft Tribute Crs ;J;4;1;6681;
05/11/2023, 14:03:44;4366079;512;Lft Force Lft Force ;J;21;3;9915;
05/11/2023, 14:03:44;4901655;958;Tribute Tribute ;J;12;2;6982;
05/11/2023, 14:03:44;4166618;436;Crs Pendant Lft Pendant ;B;17;1;718;
05/11/2023, 14:03:44;4010172;312;Tribute Tribute Crs Lft ;G;9;2;1020;
05/11/2023, 14:03:44;4814408;582;Force Tiara ;E;14;0;1152;
05/11/2023, 14:03:44;4532522;852;Lft Rght ;A;9;1;3309;
05/11/2023, 14:03:44;4992639;582;Crs Tribute ;H;1;2;1260;
05/11/2023, 14:03:44;4485644;958;Crs Rght ;G;15;3;7182;
05/11/2023, 14:03:44;4523331;987;Tribute Rght Force Crs ;I;19;2;7696;
05/11/2023, 14:03:44;4852295;256;Rght Crs Rght Pendant ;E;13;3;7009;
05/11/2023, 14:03:44;4738271;658;Force Force ;J;25;1;7267;
05/11/2023, 14:03:44;4736204;512;Lft Tiara ;H;14;0;7933;
05/11/2023, 14:03:44;4759728;580;Tiara Tiara ;E;8;1;2648;
05/11/2023, 14:03:44;4112363;987;Tribute Crs Force ;G;15;0;8501;
05/11/2023, 14:03:44;4605149;658;Lft Tiara ;G;20;0;4928;
