data;article;color;desc_article;passadis;estanteria;altura;quantitat
05/11/2023, 14:03:44;4939577;852;Lft Tiara Force ;E;8;3;3987;
05/11/2023, 14:03:44;4295590;897;Tiara Force ;G;13;2;2548;
05/11/2023, 14:03:44;4992879;658;Rght Force Pendant ;B;3;2;3930;
05/11/2023, 14:03:44;4243183;256;Rght Lft Crs ;E;1;3;9021;
05/11/2023, 14:03:44;4928109;852;Force Lft ;E;24;1;3800;
05/11/2023, 14:03:44;4895098;845;Tribute Tribute Rght ;H;3;3;8498;
05/11/2023, 14:03:44;4523331;852;Tribute Rght Force Crs ;H;14;0;7700;
05/11/2023, 14:03:44;4769575;542;Tribute Rght Pendant ;A;12;0;8237;
05/11/2023, 14:03:44;4649013;845;Tribute Rght Crs Rght ;C;6;2;1532;
05/11/2023, 14:03:44;4370992;958;Tiara Tribute Crs Rght ;G;3;3;4511;
05/11/2023, 14:03:44;4403539;542;Lft Pendant Tribute Force ;G;24;2;7943;
05/11/2023, 14:03:44;4548851;580;Rght Crs Lft Tiara ;H;10;1;8215;
05/11/2023, 14:03:44;4874281;987;Force Tribute Tiara Lft ;C;18;1;5029;
05/11/2023, 14:03:44;4294880;658;Rght Tiara ;J;16;3;2632;
05/11/2023, 14:03:44;4043788;312;Crs Lft Rght Crs ;E;10;0;2727;
05/11/2023, 14:03:44;4779349;582;Tribute Tribute Tiara ;G;17;2;3302;
05/11/2023, 14:03:44;4330653;852;Force Tribute Rght ;K;9;0;4274;
05/11/2023, 14:03:44;4795803;852;Tribute Force Crs ;J;13;1;4419;
05/11/2023, 14:03:44;4060346;312;Force Pendant Tiara Rght ;B;23;2;4614;
05/11/2023, 14:03:44;4094868;658;Tribute Force Tiara Crs ;B;10;2;8473;
05/11/2023, 14:03:44;4742309;436;Lft Crs Rght ;J;13;2;1486;
05/11/2023, 14:03:44;4358661;987;Lft Lft ;B;18;0;9387;
05/11/2023, 14:03:44;4412611;436;Pendant Tiara ;G;19;1;5204;
05/11/2023, 14:03:44;4469732;845;Crs Tribute ;G;3;3;1193;
05/11/2023, 14:03:44;4246206;256;Force Rght ;I;11;0;2675;
05/11/2023, 14:03:44;4106526;580;Tiara Crs Crs ;G;17;0;9919;
05/11/2023, 14:03:44;4412611;582;Pendant Tiara ;B;3;2;2206;
05/11/2023, 14:03:44;4734330;845;Force Crs Lft Rght ;H;14;2;1823;
05/11/2023, 14:03:44;4613804;852;Tiara Tiara Tiara Rght ;H;15;0;4583;
05/11/2023, 14:03:44;4192904;312;Lft Tiara ;K;14;2;7987;
05/11/2023, 14:03:44;4475670;958;Pendant Force ;F;24;0;3145;
05/11/2023, 14:03:44;4759728;312;Tiara Tiara ;D;2;3;7104;
05/11/2023, 14:03:44;4094868;436;Tribute Force Tiara Crs ;H;17;2;5290;
05/11/2023, 14:03:44;4444484;658;Tiara Lft ;J;8;2;3570;
05/11/2023, 14:03:44;4192904;897;Lft Tiara ;D;19;2;5580;
05/11/2023, 14:03:44;4871938;852;Tiara Crs ;D;6;1;4092;
05/11/2023, 14:03:44;4842737;658;Pendant Lft ;G;13;2;3235;
05/11/2023, 14:03:44;4010172;852;Tribute Tribute Crs Lft ;G;18;1;6303;
05/11/2023, 14:03:44;4209524;312;Tiara Crs ;B;22;2;5798;
05/11/2023, 14:03:44;4192904;958;Lft Tiara ;C;21;3;9516;
05/11/2023, 14:03:44;4516424;512;Force Tribute ;I;4;0;1439;
05/11/2023, 14:03:44;4896456;658;Rght Crs ;B;24;0;3517;
05/11/2023, 14:03:44;4151861;658;Tribute Rght Tiara ;G;6;2;5338;
05/11/2023, 14:03:44;4408599;436;Lft Lft Force ;C;23;3;7848;
05/11/2023, 14:03:44;4815981;312;Tiara Pendant Tiara Force ;K;15;0;1733;
05/11/2023, 14:03:44;4649013;987;Tribute Rght Crs Rght ;J;4;2;7658;
05/11/2023, 14:03:44;4742309;658;Lft Crs Rght ;I;7;0;7751;
05/11/2023, 14:03:44;4350045;897;Tiara Tiara Force Pendant ;I;14;1;7884;
05/11/2023, 14:03:44;4738271;542;Force Force ;H;24;3;2864;
05/11/2023, 14:03:44;4825387;582;Tribute Lft ;D;16;1;9530;
05/11/2023, 14:03:44;4795803;582;Tribute Force Crs ;H;4;3;6226;
05/11/2023, 14:03:44;4256796;658;Rght Tiara ;A;4;3;6863;
05/11/2023, 14:03:44;4548851;512;Rght Crs Lft Tiara ;J;8;1;1468;
05/11/2023, 14:03:44;4874281;852;Force Tribute Tiara Lft ;K;4;2;1121;
05/11/2023, 14:03:44;4616652;580;Rght Force ;H;15;3;2015;
05/11/2023, 14:03:44;4928109;987;Force Lft ;B;7;1;5006;
05/11/2023, 14:03:44;4408599;436;Lft Lft Force ;H;9;1;8059;
05/11/2023, 14:03:44;4651339;582;Crs Lft Force ;H;24;2;50;
05/11/2023, 14:03:44;4734330;542;Force Crs Lft Rght ;I;24;0;5519;
05/11/2023, 14:03:44;4057166;512;Rght Rght ;A;21;2;7964;
05/11/2023, 14:03:44;4758493;845;Tiara Crs Tiara ;B;16;1;9224;
05/11/2023, 14:03:44;4616652;658;Rght Force ;A;12;0;3512;
05/11/2023, 14:03:44;4246206;580;Force Rght ;C;6;0;9851;
05/11/2023, 14:03:44;4611739;897;Lft Pendant Pendant ;F;21;3;6782;
05/11/2023, 14:03:44;4896456;987;Rght Crs ;F;20;1;7308;
05/11/2023, 14:03:44;4142171;580;Lft Tribute Lft Lft ;C;11;0;4146;
05/11/2023, 14:03:44;4772064;958;Crs Rght ;H;15;2;5411;
05/11/2023, 14:03:44;4548851;256;Rght Crs Lft Tiara ;G;14;0;500;
05/11/2023, 14:03:44;4759728;658;Tiara Tiara ;I;11;2;4507;
05/11/2023, 14:03:44;4946663;256;Tiara Tiara Crs ;F;16;0;1587;
05/11/2023, 14:03:44;4795245;436;Tribute Pendant ;B;25;3;3395;
05/11/2023, 14:03:44;4898742;580;Rght Crs ;D;13;1;5538;
05/11/2023, 14:03:44;4211663;987;Lft Lft ;C;9;1;6449;
05/11/2023, 14:03:44;4801506;958;Pendant Lft Tribute Crs ;E;16;2;2415;
05/11/2023, 14:03:44;4796458;987;Rght Pendant Tribute Force ;C;23;0;8296;
05/11/2023, 14:03:44;4616652;852;Rght Force ;I;5;2;9047;
05/11/2023, 14:03:44;4886949;542;Rght Lft ;D;2;2;5744;
05/11/2023, 14:03:44;4448133;512;Lft Tribute Crs Crs ;B;5;1;2660;
05/11/2023, 14:03:44;4122383;312;Tiara Lft ;C;8;3;9253;
05/11/2023, 14:03:44;4524748;958;Pendant Rght Lft ;J;11;0;9304;
05/11/2023, 14:03:44;4061663;845;Lft Rght Crs ;G;22;3;9071;
05/11/2023, 14:03:44;4613804;987;Tiara Tiara Tiara Rght ;I;14;1;5621;
05/11/2023, 14:03:44;4043788;958;Crs Lft Rght Crs ;J;18;1;6863;
05/11/2023, 14:03:44;4734330;436;Force Crs Lft Rght ;B;8;2;104;
05/11/2023, 14:03:44;4535724;256;Crs Crs Tribute ;D;12;2;1983;
05/11/2023, 14:03:44;4204264;845;Tiara Lft Tribute ;K;10;2;2552;
05/11/2023, 14:03:44;4666655;845;Lft Crs Tribute Tribute ;H;19;3;7641;
05/11/2023, 14:03:44;4572926;542;Crs Force Tiara ;E;15;3;690;
05/11/2023, 14:03:44;4872447;580;Force Lft ;B;15;0;8466;
05/11/2023, 14:03:44;4247697;542;Crs Force Lft ;K;14;1;3483;
05/11/2023, 14:03:44;4814408;658;Force Tiara ;A;22;0;1223;
05/11/2023, 14:03:44;4914139;512;Tribute Lft Lft Tribute ;H;15;2;7319;
05/11/2023, 14:03:44;4473656;436;Pendant Tiara Lft ;G;5;2;449;
05/11/2023, 14:03:44;4453561;312;Rght Crs ;G;9;3;3789;
05/11/2023, 14:03:44;4106526;987;Tiara Crs Crs ;H;2;2;3578;
05/11/2023, 14:03:44;4872447;580;Force Lft ;I;12;3;554;
05/11/2023, 14:03:44;4915031;658;Lft Force Tribute Crs ;C;13;2;5533;
05/11/2023, 14:03:44;4772064;542;Crs Rght ;H;23;0;9370;
05/11/2023, 14:03:44;4523500;542;Tribute Force ;C;21;3;5357;
05/11/2023, 14:03:44;4469732;312;Crs Tribute ;B;13;3;3356;
05/11/2023, 14:03:44;4736204;897;Lft Tiara ;J;16;0;2793;
05/11/2023, 14:03:44;4045663;958;Crs Lft Pendant ;C;17;1;2836;
05/11/2023, 14:03:44;4649013;312;Tribute Rght Crs Rght ;B;3;2;4572;
05/11/2023, 14:03:44;4211663;582;Lft Lft ;D;25;3;8554;
05/11/2023, 14:03:44;4117271;436;Pendant Force Crs Force ;E;4;1;479;
05/11/2023, 14:03:44;4734330;958;Force Crs Lft Rght ;I;20;2;5092;
05/11/2023, 14:03:44;4471526;987;Force Force Tiara Tiara ;A;15;3;5315;
05/11/2023, 14:03:44;4914139;852;Tribute Lft Lft Tribute ;D;5;0;4197;
05/11/2023, 14:03:44;4734330;582;Force Crs Lft Rght ;C;5;0;1986;
05/11/2023, 14:03:44;4321795;312;Tribute Tribute Tribute Tribute ;K;17;1;5479;
05/11/2023, 14:03:44;4415412;958;Crs Lft Pendant ;B;17;0;2074;
05/11/2023, 14:03:44;4522735;582;Force Lft ;G;16;3;9813;
05/11/2023, 14:03:44;4357738;987;Tiara Lft Rght ;I;6;1;1066;
05/11/2023, 14:03:44;4665129;658;Lft Force Tiara Tiara ;H;19;2;9243;
05/11/2023, 14:03:44;4753693;582;Tiara Force Force Pendant ;C;7;0;7091;
05/11/2023, 14:03:44;4357738;436;Tiara Lft Rght ;A;2;1;9035;
05/11/2023, 14:03:44;4268020;658;Crs Crs ;A;13;0;7926;
05/11/2023, 14:03:44;4825387;312;Tribute Lft ;E;19;2;581;
05/11/2023, 14:03:44;4330653;580;Force Tribute Rght ;C;14;2;3176;
05/11/2023, 14:03:44;4516424;580;Force Tribute ;E;25;0;2499;
05/11/2023, 14:03:44;4972861;852;Tiara Force Tiara ;E;13;0;2970;
05/11/2023, 14:03:44;4651339;436;Crs Lft Force ;D;9;3;1568;
05/11/2023, 14:03:44;4211663;852;Lft Lft ;K;12;1;900;
05/11/2023, 14:03:44;4673465;312;Force Tiara Tribute ;E;22;0;9129;
05/11/2023, 14:03:44;4793521;256;Crs Tribute ;B;3;3;1854;
05/11/2023, 14:03:44;4793521;256;Crs Tribute ;I;23;2;5941;
05/11/2023, 14:03:44;4519830;542;Tribute Force Tribute Tribute ;G;22;0;4192;
05/11/2023, 14:03:44;4401816;897;Lft Pendant Pendant Pendant ;G;8;2;7278;
05/11/2023, 14:03:44;4526427;542;Rght Rght ;D;13;2;1065;
05/11/2023, 14:03:44;4791249;436;Force Pendant Crs Tribute ;H;3;1;4583;
05/11/2023, 14:03:44;4896456;580;Rght Crs ;I;16;0;1203;
05/11/2023, 14:03:44;4412611;580;Pendant Tiara ;E;14;2;9867;
05/11/2023, 14:03:44;4644196;512;Crs Tribute ;B;20;3;102;
05/11/2023, 14:03:44;4358661;845;Lft Lft ;C;19;0;87;
05/11/2023, 14:03:44;4526427;582;Rght Rght ;I;7;0;3134;
05/11/2023, 14:03:44;4227455;658;Rght Lft Pendant ;E;21;1;8721;
05/11/2023, 14:03:44;4010172;512;Tribute Tribute Crs Lft ;F;20;1;7587;
05/11/2023, 14:03:44;4753693;852;Tiara Force Force Pendant ;J;15;0;4302;
05/11/2023, 14:03:44;4092233;852;Lft Pendant Tribute Force ;H;13;1;9133;
05/11/2023, 14:03:44;4795803;582;Tribute Force Crs ;A;17;2;170;
05/11/2023, 14:03:44;4772064;897;Crs Rght ;C;8;2;5049;
05/11/2023, 14:03:44;4928109;256;Force Lft ;F;5;0;9807;
05/11/2023, 14:03:44;4917024;512;Tribute Rght Force ;D;10;2;7289;
05/11/2023, 14:03:44;4255903;580;Tiara Lft Crs ;I;17;1;5049;
05/11/2023, 14:03:44;4541475;542;Tiara Lft ;I;23;3;9842;
05/11/2023, 14:03:44;4511932;845;Tribute Tribute Force Crs ;C;13;3;8063;
05/11/2023, 14:03:44;4470862;987;Crs Lft Rght ;C;15;2;5466;
05/11/2023, 14:03:44;4526427;542;Rght Rght ;J;17;0;31;
05/11/2023, 14:03:44;4247697;436;Crs Force Lft ;C;6;0;4069;
05/11/2023, 14:03:44;4602332;987;Lft Pendant Lft ;C;20;2;2731;
05/11/2023, 14:03:44;4769575;256;Tribute Rght Pendant ;A;22;2;3306;
05/11/2023, 14:03:44;4444484;580;Tiara Lft ;I;10;3;4350;
05/11/2023, 14:03:44;4608677;845;Rght Tribute Lft Crs ;F;15;0;1759;
05/11/2023, 14:03:44;4408599;256;Lft Lft Force ;F;13;2;7533;
05/11/2023, 14:03:44;4401816;958;Lft Pendant Pendant Pendant ;J;9;0;86;
05/11/2023, 14:03:44;4791249;987;Force Pendant Crs Tribute ;I;10;3;7766;
05/11/2023, 14:03:44;4815981;542;Tiara Pendant Tiara Force ;J;2;2;4693;
05/11/2023, 14:03:44;4250643;542;Tribute Crs Tribute ;I;23;2;9752;
05/11/2023, 14:03:44;4791249;512;Force Pendant Crs Tribute ;D;1;1;3252;
05/11/2023, 14:03:44;4321795;436;Tribute Tribute Tribute Tribute ;H;2;1;1835;
05/11/2023, 14:03:44;4112363;436;Tribute Crs Force ;E;2;1;9080;
05/11/2023, 14:03:44;4277243;845;Tiara Pendant Tribute Tiara ;G;6;2;7445;
05/11/2023, 14:03:44;4597702;852;Crs Lft Tiara ;C;19;2;1229;
05/11/2023, 14:03:44;4412611;658;Pendant Tiara ;A;18;1;2309;
05/11/2023, 14:03:44;4302502;845;Force Pendant Lft Force ;H;5;3;1068;
05/11/2023, 14:03:44;4976485;512;Force Tiara ;A;11;3;2599;
05/11/2023, 14:03:44;4453561;897;Rght Crs ;B;24;1;5177;
05/11/2023, 14:03:44;4852295;987;Rght Crs Rght Pendant ;K;22;1;1480;
05/11/2023, 14:03:44;4431450;436;Pendant Tribute ;I;17;2;3892;
05/11/2023, 14:03:44;4895098;582;Tribute Tribute Rght ;I;10;0;7228;
05/11/2023, 14:03:44;4209421;580;Force Tiara Crs Tribute ;K;1;0;4614;
05/11/2023, 14:03:44;4826476;852;Lft Rght Crs ;A;25;1;7648;
05/11/2023, 14:03:44;4325251;312;Rght Pendant Pendant ;I;18;0;3306;
05/11/2023, 14:03:44;4826476;542;Lft Rght Crs ;F;14;0;6555;
05/11/2023, 14:03:44;4896456;958;Rght Crs ;D;18;2;5589;
05/11/2023, 14:03:44;4403539;256;Lft Pendant Tribute Force ;B;4;0;1211;
05/11/2023, 14:03:44;4294880;852;Rght Tiara ;G;22;0;3230;
05/11/2023, 14:03:44;4586107;658;Lft Crs Rght Tiara ;D;15;2;666;
05/11/2023, 14:03:44;4094868;897;Tribute Force Tiara Crs ;I;1;2;7274;
05/11/2023, 14:03:44;4246206;542;Force Rght ;G;9;2;1910;
05/11/2023, 14:03:44;4286440;542;Force Rght Rght ;K;20;1;3880;
05/11/2023, 14:03:44;4742309;542;Lft Crs Rght ;K;3;2;7962;
05/11/2023, 14:03:44;4923670;256;Pendant Tribute Rght ;F;18;0;125;
05/11/2023, 14:03:44;4748462;845;Pendant Pendant Tiara Lft ;E;22;1;5586;
05/11/2023, 14:03:44;4256796;436;Rght Tiara ;A;4;3;8687;
05/11/2023, 14:03:44;4412611;312;Pendant Tiara ;G;16;0;7390;
05/11/2023, 14:03:44;4793521;852;Crs Tribute ;K;11;1;8807;
05/11/2023, 14:03:44;4448133;312;Lft Tribute Crs Crs ;C;16;2;6427;
05/11/2023, 14:03:44;4330653;658;Force Tribute Rght ;K;1;0;6595;
05/11/2023, 14:03:44;4815981;852;Tiara Pendant Tiara Force ;B;8;3;1848;
05/11/2023, 14:03:44;4795803;312;Tribute Force Crs ;A;13;1;7659;
05/11/2023, 14:03:44;4946663;852;Tiara Tiara Crs ;C;4;3;3424;
05/11/2023, 14:03:44;4917024;580;Tribute Rght Force ;K;14;2;3878;
05/11/2023, 14:03:44;4142171;512;Lft Tribute Lft Lft ;C;5;3;9929;
05/11/2023, 14:03:44;4992639;845;Crs Tribute ;G;20;3;5299;
05/11/2023, 14:03:44;4467440;987;Pendant Force ;C;2;2;8188;
05/11/2023, 14:03:44;4779349;312;Tribute Tribute Tiara ;K;8;3;9768;
05/11/2023, 14:03:44;4906814;852;Force Rght ;K;19;0;8880;
05/11/2023, 14:03:44;4972319;582;Lft Tiara ;D;15;2;4980;
05/11/2023, 14:03:44;4651191;897;Force Tribute ;J;8;0;6214;
05/11/2023, 14:03:44;4467440;542;Pendant Force ;H;7;0;6362;
05/11/2023, 14:03:44;4467440;987;Pendant Force ;K;5;2;32;
05/11/2023, 14:03:44;4471526;897;Force Force Tiara Tiara ;G;20;1;3999;
05/11/2023, 14:03:44;4796458;958;Rght Pendant Tribute Force ;C;6;2;5083;
05/11/2023, 14:03:44;4616652;542;Rght Force ;C;2;1;8664;
05/11/2023, 14:03:44;4523331;312;Tribute Rght Force Crs ;H;23;0;350;
05/11/2023, 14:03:44;4732277;958;Pendant Tiara ;K;6;1;4807;
05/11/2023, 14:03:44;4605149;852;Lft Tiara ;D;17;2;4901;
05/11/2023, 14:03:44;4816695;582;Pendant Pendant Tribute Pendant ;A;13;3;2871;
05/11/2023, 14:03:44;4769575;852;Tribute Rght Pendant ;A;8;1;740;
05/11/2023, 14:03:44;4357738;312;Tiara Lft Rght ;C;13;0;5502;
05/11/2023, 14:03:44;4928109;852;Force Lft ;C;7;1;3717;
05/11/2023, 14:03:44;4209421;580;Force Tiara Crs Tribute ;A;5;2;4272;
05/11/2023, 14:03:44;4366079;658;Lft Force Lft Force ;G;25;1;6885;
05/11/2023, 14:03:44;4934612;658;Rght Force ;K;17;0;6202;
05/11/2023, 14:03:44;4112405;512;Force Rght ;F;16;1;1693;
05/11/2023, 14:03:44;4113099;312;Force Tribute ;F;24;1;8750;
05/11/2023, 14:03:44;4895098;256;Tribute Tribute Rght ;C;25;2;3490;
05/11/2023, 14:03:44;4602332;897;Lft Pendant Lft ;H;20;0;3601;
05/11/2023, 14:03:44;4122383;658;Tiara Lft ;I;20;2;4111;
05/11/2023, 14:03:44;4122383;987;Tiara Lft ;F;3;0;1192;
05/11/2023, 14:03:44;4748462;897;Pendant Pendant Tiara Lft ;B;24;3;2269;
05/11/2023, 14:03:44;4401816;582;Lft Pendant Pendant Pendant ;C;3;2;3558;
05/11/2023, 14:03:44;4899931;845;Lft Lft Rght ;G;12;1;4995;
05/11/2023, 14:03:44;4485644;436;Crs Rght ;I;5;1;2188;
05/11/2023, 14:03:44;4104720;958;Tiara Lft Lft ;H;4;3;9916;
05/11/2023, 14:03:44;4779349;256;Tribute Tribute Tiara ;J;12;2;4821;
05/11/2023, 14:03:44;4748462;987;Pendant Pendant Tiara Lft ;C;3;3;8912;
05/11/2023, 14:03:44;4795803;658;Tribute Force Crs ;E;22;2;390;
05/11/2023, 14:03:44;4748462;582;Pendant Pendant Tiara Lft ;A;20;2;5179;
05/11/2023, 14:03:44;4602332;958;Lft Pendant Lft ;E;11;0;9067;
05/11/2023, 14:03:44;4211663;852;Lft Lft ;A;19;2;6386;
05/11/2023, 14:03:44;4651339;436;Crs Lft Force ;G;15;1;2662;
05/11/2023, 14:03:44;4350045;512;Tiara Tiara Force Pendant ;E;15;0;2145;
05/11/2023, 14:03:44;4516424;580;Force Tribute ;F;11;1;5715;
05/11/2023, 14:03:44;4473656;897;Pendant Tiara Lft ;H;7;2;4174;
05/11/2023, 14:03:44;4256796;312;Rght Tiara ;E;25;2;5140;
05/11/2023, 14:03:44;4815981;436;Tiara Pendant Tiara Force ;A;22;0;4390;
05/11/2023, 14:03:44;4370992;845;Tiara Tribute Crs Rght ;F;17;2;1694;
05/11/2023, 14:03:44;4136004;512;Force Pendant ;I;11;0;5307;
05/11/2023, 14:03:44;4453561;958;Rght Crs ;B;16;3;7748;
05/11/2023, 14:03:44;4302502;512;Force Pendant Lft Force ;B;10;0;820;
05/11/2023, 14:03:44;4796458;580;Rght Pendant Tribute Force ;C;21;3;4416;
05/11/2023, 14:03:44;4286440;852;Force Rght Rght ;K;23;1;2452;
05/11/2023, 14:03:44;4307343;958;Rght Force ;A;4;3;7501;
05/11/2023, 14:03:44;4246206;658;Force Rght ;F;7;2;7802;
05/11/2023, 14:03:44;4976485;580;Force Tiara ;B;7;1;1237;
05/11/2023, 14:03:44;4992639;580;Crs Tribute ;A;11;1;2871;
05/11/2023, 14:03:44;4209421;987;Force Tiara Crs Tribute ;G;25;3;33;
05/11/2023, 14:03:44;4045663;897;Crs Lft Pendant ;B;10;0;9062;
05/11/2023, 14:03:44;4357738;582;Tiara Lft Rght ;K;8;0;8256;
05/11/2023, 14:03:44;4651339;845;Crs Lft Force ;G;10;0;3876;
05/11/2023, 14:03:44;4060346;436;Force Pendant Tiara Rght ;D;21;2;5998;
05/11/2023, 14:03:44;4572926;845;Crs Force Tiara ;J;3;1;7990;
05/11/2023, 14:03:44;4524748;256;Pendant Rght Lft ;H;25;2;483;
05/11/2023, 14:03:44;4415412;256;Crs Lft Pendant ;H;9;0;6107;
05/11/2023, 14:03:44;4815981;958;Tiara Pendant Tiara Force ;K;4;0;2264;
05/11/2023, 14:03:44;4277243;542;Tiara Pendant Tribute Tiara ;C;25;3;3739;
05/11/2023, 14:03:44;4649013;987;Tribute Rght Crs Rght ;F;16;2;6094;
05/11/2023, 14:03:44;4611739;582;Lft Pendant Pendant ;A;14;3;8069;
05/11/2023, 14:03:44;4939577;958;Lft Tiara Force ;I;19;3;4373;
05/11/2023, 14:03:44;4586107;852;Lft Crs Rght Tiara ;A;9;1;7499;
05/11/2023, 14:03:44;4872447;512;Force Lft ;K;10;2;3243;
05/11/2023, 14:03:44;4915031;958;Lft Force Tribute Crs ;J;21;1;3682;
05/11/2023, 14:03:44;4211663;256;Lft Lft ;G;2;0;5162;
05/11/2023, 14:03:44;4541475;436;Tiara Lft ;D;1;1;6795;
05/11/2023, 14:03:44;4673465;312;Force Tiara Tribute ;G;12;0;3197;
05/11/2023, 14:03:44;4748462;580;Pendant Pendant Tiara Lft ;F;10;3;6466;
05/11/2023, 14:03:44;4060346;845;Force Pendant Tiara Rght ;A;6;2;9758;
05/11/2023, 14:03:44;4651339;958;Crs Lft Force ;H;24;2;5843;
05/11/2023, 14:03:44;4772064;580;Crs Rght ;A;4;2;3920;
05/11/2023, 14:03:44;4611739;987;Lft Pendant Pendant ;B;1;2;654;
05/11/2023, 14:03:44;4043788;512;Crs Lft Rght Crs ;H;11;3;6638;
05/11/2023, 14:03:44;4366079;987;Lft Force Lft Force ;C;15;0;456;
05/11/2023, 14:03:44;4473656;582;Pendant Tiara Lft ;I;1;2;1915;
05/11/2023, 14:03:44;4444484;852;Tiara Lft ;A;21;3;5936;
05/11/2023, 14:03:44;4526427;436;Rght Rght ;E;19;1;8650;
05/11/2023, 14:03:44;4523331;582;Tribute Rght Force Crs ;A;17;3;4980;
05/11/2023, 14:03:44;4946663;987;Tiara Tiara Crs ;K;8;2;3914;
05/11/2023, 14:03:44;4243183;582;Rght Lft Crs ;D;25;0;5967;
05/11/2023, 14:03:44;4321795;580;Tribute Tribute Tribute Tribute ;J;9;2;709;
05/11/2023, 14:03:44;4906814;436;Force Rght ;B;15;0;8490;
05/11/2023, 14:03:44;4366079;958;Lft Force Lft Force ;H;9;3;5860;
05/11/2023, 14:03:44;4640021;658;Tribute Tiara Crs Force ;G;2;1;4698;
05/11/2023, 14:03:44;4428568;436;Crs Crs ;J;25;0;4946;
05/11/2023, 14:03:44;4246206;580;Force Rght ;J;19;3;7674;
05/11/2023, 14:03:44;4972861;256;Tiara Force Tiara ;B;6;0;7720;
05/11/2023, 14:03:44;4896456;256;Rght Crs ;E;6;3;5655;
05/11/2023, 14:03:44;4793521;845;Crs Tribute ;E;6;0;940;
05/11/2023, 14:03:44;4192904;958;Lft Tiara ;B;18;3;527;
05/11/2023, 14:03:44;4370992;256;Tiara Tribute Crs Rght ;E;24;3;1101;
05/11/2023, 14:03:44;4010172;845;Tribute Tribute Crs Lft ;K;2;1;1751;
05/11/2023, 14:03:44;4611739;542;Lft Pendant Pendant ;E;5;2;3754;
05/11/2023, 14:03:44;4994923;987;Tiara Crs ;D;11;1;6464;
05/11/2023, 14:03:44;4473656;580;Pendant Tiara Lft ;A;25;2;1233;
05/11/2023, 14:03:44;4403539;958;Lft Pendant Tribute Force ;A;14;3;8614;
05/11/2023, 14:03:44;4779349;436;Tribute Tribute Tiara ;I;25;0;9431;
05/11/2023, 14:03:44;4743470;987;Rght Tiara ;B;23;0;5189;
05/11/2023, 14:03:44;4928109;658;Force Lft ;E;25;1;4654;
05/11/2023, 14:03:44;4769575;312;Tribute Rght Pendant ;B;21;2;1880;
05/11/2023, 14:03:44;4791249;987;Force Pendant Crs Tribute ;B;17;0;5285;
05/11/2023, 14:03:44;4736204;436;Lft Tiara ;H;12;1;8364;
05/11/2023, 14:03:44;4112405;256;Force Rght ;J;4;3;4997;
05/11/2023, 14:03:44;4896456;987;Rght Crs ;H;24;2;656;
05/11/2023, 14:03:44;4743470;845;Rght Tiara ;K;21;2;3608;
