data;article;color;desc_article;passadis;estanteria;altura;quantitat
05/11/2023, 14:03:44;4852295;512;Rght Crs Rght Pendant ;E;22;2;8481;
05/11/2023, 14:03:44;4917024;436;Tribute Rght Force ;A;8;1;8847;
05/11/2023, 14:03:44;4516424;436;Force Tribute ;B;22;1;301;
05/11/2023, 14:03:44;4142171;897;Lft Tribute Lft Lft ;A;11;2;1445;
05/11/2023, 14:03:44;4010172;658;Tribute Tribute Crs Lft ;C;25;2;1663;
05/11/2023, 14:03:44;4852295;436;Rght Crs Rght Pendant ;C;24;3;240;
05/11/2023, 14:03:44;4644196;582;Crs Tribute ;K;11;0;4868;
05/11/2023, 14:03:44;4651339;256;Crs Lft Force ;G;16;2;5171;
05/11/2023, 14:03:44;4934612;512;Rght Force ;J;24;0;5374;
05/11/2023, 14:03:44;4826476;312;Lft Rght Crs ;E;8;0;2853;
05/11/2023, 14:03:44;4541475;987;Tiara Lft ;I;19;3;9164;
05/11/2023, 14:03:44;4268020;580;Crs Crs ;C;2;2;4328;
05/11/2023, 14:03:44;4814408;436;Force Tiara ;K;19;2;2164;
05/11/2023, 14:03:44;4330653;512;Force Tribute Rght ;G;20;3;1292;
05/11/2023, 14:03:44;4470862;845;Crs Lft Rght ;H;13;2;5866;
05/11/2023, 14:03:44;4136004;958;Force Pendant ;J;10;3;1374;
05/11/2023, 14:03:44;4295590;897;Tiara Force ;K;16;0;2238;
05/11/2023, 14:03:44;4312117;582;Tiara Crs ;K;11;3;8887;
05/11/2023, 14:03:44;4122383;436;Tiara Lft ;C;3;1;5393;
05/11/2023, 14:03:44;4769575;542;Tribute Rght Pendant ;B;1;3;9668;
05/11/2023, 14:03:44;4548851;845;Rght Crs Lft Tiara ;E;15;2;6285;
05/11/2023, 14:03:44;4992879;436;Rght Force Pendant ;J;1;1;7383;
05/11/2023, 14:03:44;4901655;845;Tribute Tribute ;D;25;3;2564;
05/11/2023, 14:03:44;4142171;542;Lft Tribute Lft Lft ;C;23;3;290;
05/11/2023, 14:03:44;4738043;897;Lft Tiara Pendant ;H;24;2;9844;
05/11/2023, 14:03:44;4082767;436;Rght Tribute ;G;24;3;2492;
05/11/2023, 14:03:44;4519830;312;Tribute Force Tribute Tribute ;E;23;2;8465;
05/11/2023, 14:03:44;4972319;312;Lft Tiara ;I;23;0;7993;
05/11/2023, 14:03:44;4939577;436;Lft Tiara Force ;B;9;1;417;
05/11/2023, 14:03:44;4415412;582;Crs Lft Pendant ;H;14;2;8104;
05/11/2023, 14:03:44;4852295;256;Rght Crs Rght Pendant ;F;19;3;3354;
05/11/2023, 14:03:44;4295590;312;Tiara Force ;G;22;3;9730;
05/11/2023, 14:03:44;4734330;987;Force Crs Lft Rght ;D;9;3;2138;
05/11/2023, 14:03:44;4632150;658;Crs Crs ;E;7;1;6416;
05/11/2023, 14:03:44;4526427;897;Rght Rght ;G;2;0;7045;
05/11/2023, 14:03:44;4946412;436;Force Tribute Lft Tribute ;H;3;3;7699;
05/11/2023, 14:03:44;4541475;512;Tiara Lft ;F;14;3;9064;
05/11/2023, 14:03:44;4431450;580;Pendant Tribute ;K;25;3;8428;
05/11/2023, 14:03:44;4917024;658;Tribute Rght Force ;I;6;1;6533;
05/11/2023, 14:03:44;4312117;256;Tiara Crs ;I;15;2;5816;
05/11/2023, 14:03:44;4923670;542;Pendant Tribute Rght ;E;20;1;4156;
05/11/2023, 14:03:44;4992639;582;Crs Tribute ;I;12;1;3708;
05/11/2023, 14:03:44;4608677;897;Rght Tribute Lft Crs ;F;4;3;9899;
05/11/2023, 14:03:44;4913362;512;Tribute Rght ;J;15;2;373;
05/11/2023, 14:03:44;4753693;852;Tiara Force Force Pendant ;C;2;0;4826;
05/11/2023, 14:03:44;4972319;512;Lft Tiara ;H;9;1;5303;
05/11/2023, 14:03:44;4994923;852;Tiara Crs ;A;20;1;4114;
05/11/2023, 14:03:44;4946663;958;Tiara Tiara Crs ;F;2;3;6418;
05/11/2023, 14:03:44;4227455;580;Rght Lft Pendant ;C;18;1;9588;
05/11/2023, 14:03:44;4816695;512;Pendant Pendant Tribute Pendant ;J;25;0;1979;
05/11/2023, 14:03:44;4524748;512;Pendant Rght Lft ;C;11;3;5150;
05/11/2023, 14:03:44;4122383;958;Tiara Lft ;D;5;0;276;
05/11/2023, 14:03:44;4651191;658;Force Tribute ;C;18;0;8626;
05/11/2023, 14:03:44;4871938;436;Tiara Crs ;J;18;2;973;
05/11/2023, 14:03:44;4994923;987;Tiara Crs ;I;2;3;8581;
05/11/2023, 14:03:44;4738271;580;Force Force ;G;25;2;1320;
05/11/2023, 14:03:44;4250643;852;Tribute Crs Tribute ;C;23;1;759;
05/11/2023, 14:03:44;4142171;845;Lft Tribute Lft Lft ;J;3;0;8182;
05/11/2023, 14:03:44;4793521;256;Crs Tribute ;F;14;0;3033;
05/11/2023, 14:03:44;4325251;436;Rght Pendant Pendant ;I;12;1;1479;
05/11/2023, 14:03:44;4444484;582;Tiara Lft ;K;21;3;7608;
05/11/2023, 14:03:44;4321795;987;Tribute Tribute Tribute Tribute ;H;1;2;2523;
05/11/2023, 14:03:44;4896456;312;Rght Crs ;H;12;2;1176;
05/11/2023, 14:03:44;4166618;897;Crs Pendant Lft Pendant ;F;12;0;1004;
05/11/2023, 14:03:44;4092233;436;Lft Pendant Tribute Force ;F;4;0;4537;
05/11/2023, 14:03:44;4358661;658;Lft Lft ;I;14;2;3833;
05/11/2023, 14:03:44;4523331;658;Tribute Rght Force Crs ;E;14;2;1449;
05/11/2023, 14:03:44;4358661;436;Lft Lft ;B;13;3;479;
05/11/2023, 14:03:44;4732277;582;Pendant Tiara ;F;8;3;7737;
05/11/2023, 14:03:44;4294880;582;Rght Tiara ;K;9;1;1671;
05/11/2023, 14:03:44;4247697;987;Crs Force Lft ;K;12;2;8775;
05/11/2023, 14:03:44;4814408;312;Force Tiara ;E;23;1;9098;
05/11/2023, 14:03:44;4094868;256;Tribute Force Tiara Crs ;G;17;2;2404;
05/11/2023, 14:03:44;4136004;987;Force Pendant ;K;20;1;5809;
05/11/2023, 14:03:44;4896456;658;Rght Crs ;G;12;0;9668;
05/11/2023, 14:03:44;4523331;582;Tribute Rght Force Crs ;I;9;1;5996;
05/11/2023, 14:03:44;4814408;312;Force Tiara ;C;25;3;152;
05/11/2023, 14:03:44;4211663;852;Lft Lft ;A;21;2;5704;
05/11/2023, 14:03:44;4136004;512;Force Pendant ;H;20;1;5294;
05/11/2023, 14:03:44;4475670;582;Pendant Force ;B;4;2;8840;
05/11/2023, 14:03:44;4184826;580;Tribute Force ;D;8;3;1167;
05/11/2023, 14:03:44;4913362;845;Tribute Rght ;A;20;1;2942;
05/11/2023, 14:03:44;4816695;897;Pendant Pendant Tribute Pendant ;I;23;3;1074;
05/11/2023, 14:03:44;4988185;897;Pendant Tiara Crs ;G;3;2;1386;
05/11/2023, 14:03:44;4871938;580;Tiara Crs ;J;6;0;626;
05/11/2023, 14:03:44;4939577;958;Lft Tiara Force ;I;22;3;9473;
05/11/2023, 14:03:44;4277243;312;Tiara Pendant Tribute Tiara ;C;1;3;3606;
05/11/2023, 14:03:44;4899931;312;Lft Lft Rght ;E;16;0;1734;
05/11/2023, 14:03:44;4976485;658;Force Tiara ;B;14;2;4024;
05/11/2023, 14:03:44;4300302;852;Tiara Tiara Tiara Force ;G;18;0;2744;
05/11/2023, 14:03:44;4358661;312;Lft Lft ;D;5;1;1712;
05/11/2023, 14:03:44;4758493;312;Tiara Crs Tiara ;I;21;0;3585;
05/11/2023, 14:03:44;4602332;436;Lft Pendant Lft ;G;8;3;5731;
05/11/2023, 14:03:44;4255903;580;Tiara Lft Crs ;C;18;0;7488;
05/11/2023, 14:03:44;4651339;436;Crs Lft Force ;K;9;0;7117;
05/11/2023, 14:03:44;4913362;987;Tribute Rght ;D;5;2;2762;
05/11/2023, 14:03:44;4640021;312;Tribute Tiara Crs Force ;C;7;0;2598;
05/11/2023, 14:03:44;4906814;542;Force Rght ;I;10;0;689;
05/11/2023, 14:03:44;4815981;580;Tiara Pendant Tiara Force ;A;2;0;3337;
05/11/2023, 14:03:44;4899931;312;Lft Lft Rght ;I;10;0;4167;
05/11/2023, 14:03:44;4736204;958;Lft Tiara ;A;17;2;5221;
05/11/2023, 14:03:44;4010172;958;Tribute Tribute Crs Lft ;B;8;0;522;
05/11/2023, 14:03:44;4246206;852;Force Rght ;I;10;0;6992;
05/11/2023, 14:03:44;4106526;958;Tiara Crs Crs ;D;18;0;1317;
05/11/2023, 14:03:44;4475670;852;Pendant Force ;I;23;1;5626;
05/11/2023, 14:03:44;4899931;845;Lft Lft Rght ;K;19;1;6904;
05/11/2023, 14:03:44;4523500;256;Tribute Force ;B;15;0;4551;
05/11/2023, 14:03:44;4725133;958;Lft Crs ;C;8;1;2899;
05/11/2023, 14:03:44;4946663;845;Tiara Tiara Crs ;K;22;0;1584;
05/11/2023, 14:03:44;4896456;512;Rght Crs ;H;10;2;7612;
05/11/2023, 14:03:44;4666655;436;Lft Crs Tribute Tribute ;K;13;2;8168;
05/11/2023, 14:03:44;4475670;987;Pendant Force ;E;5;3;693;
05/11/2023, 14:03:44;4899931;897;Lft Lft Rght ;B;16;0;7569;
05/11/2023, 14:03:44;4277243;256;Tiara Pendant Tribute Tiara ;F;9;3;4204;
05/11/2023, 14:03:44;4742309;436;Lft Crs Rght ;J;24;1;7593;
05/11/2023, 14:03:44;4042276;897;Lft Tribute Force Lft ;F;11;3;919;
05/11/2023, 14:03:44;4201973;542;Pendant Pendant Lft Crs ;F;15;0;8572;
05/11/2023, 14:03:44;4651191;852;Force Tribute ;F;9;3;2623;
05/11/2023, 14:03:44;4815981;312;Tiara Pendant Tiara Force ;G;22;3;4625;
05/11/2023, 14:03:44;4766980;658;Pendant Tribute ;H;2;0;8122;
05/11/2023, 14:03:44;4526427;542;Rght Rght ;J;24;0;3137;
05/11/2023, 14:03:44;4250643;897;Tribute Crs Tribute ;B;13;1;5303;
05/11/2023, 14:03:44;4611739;845;Lft Pendant Pendant ;K;2;3;9973;
05/11/2023, 14:03:44;4608677;436;Rght Tribute Lft Crs ;F;10;3;1479;
05/11/2023, 14:03:44;4370992;897;Tiara Tribute Crs Rght ;E;6;3;4320;
05/11/2023, 14:03:44;4350045;542;Tiara Tiara Force Pendant ;J;3;1;2648;
05/11/2023, 14:03:44;4358661;512;Lft Lft ;K;12;1;3538;
05/11/2023, 14:03:44;4471526;256;Force Force Tiara Tiara ;B;15;2;3162;
05/11/2023, 14:03:44;4325251;312;Rght Pendant Pendant ;E;8;0;3490;
05/11/2023, 14:03:44;4915031;312;Lft Force Tribute Crs ;B;16;2;4073;
05/11/2023, 14:03:44;4357738;658;Tiara Lft Rght ;C;17;0;276;
05/11/2023, 14:03:44;4651191;542;Force Tribute ;K;14;2;7227;
05/11/2023, 14:03:44;4796458;897;Rght Pendant Tribute Force ;I;16;3;4418;
05/11/2023, 14:03:44;4738271;436;Force Force ;I;25;1;4268;
05/11/2023, 14:03:44;4256796;958;Rght Tiara ;C;17;1;247;
05/11/2023, 14:03:44;4772064;958;Crs Rght ;C;19;2;6882;
05/11/2023, 14:03:44;4972319;312;Lft Tiara ;H;15;0;6475;
05/11/2023, 14:03:44;4247697;542;Crs Force Lft ;A;4;1;8803;
05/11/2023, 14:03:44;4915031;580;Lft Force Tribute Crs ;K;6;2;3841;
05/11/2023, 14:03:44;4475670;958;Pendant Force ;C;4;3;397;
05/11/2023, 14:03:44;4734330;845;Force Crs Lft Rght ;B;8;0;4987;
05/11/2023, 14:03:44;4485644;312;Crs Rght ;G;1;3;8838;
05/11/2023, 14:03:44;4092233;852;Lft Pendant Tribute Force ;C;23;2;5000;
05/11/2023, 14:03:44;4467440;658;Pendant Force ;I;5;3;7326;
05/11/2023, 14:03:44;4826476;958;Lft Rght Crs ;J;6;0;1869;
05/11/2023, 14:03:44;4036586;580;Rght Pendant Force ;K;25;2;5632;
05/11/2023, 14:03:44;4632150;580;Crs Crs ;I;24;1;97;
05/11/2023, 14:03:44;4772064;987;Crs Rght ;A;10;0;173;
05/11/2023, 14:03:44;4106526;897;Tiara Crs Crs ;F;7;3;2710;
05/11/2023, 14:03:44;4816695;582;Pendant Pendant Tribute Pendant ;B;24;2;893;
05/11/2023, 14:03:44;4010172;256;Tribute Tribute Crs Lft ;I;6;3;6801;
05/11/2023, 14:03:44;4415412;658;Crs Lft Pendant ;F;18;1;6491;
05/11/2023, 14:03:44;4340764;958;Tribute Rght ;B;25;2;1529;
05/11/2023, 14:03:44;4523500;845;Tribute Force ;C;1;3;4928;
05/11/2023, 14:03:44;4700222;542;Force Force Lft ;D;4;1;4739;
05/11/2023, 14:03:44;4541475;845;Tiara Lft ;E;14;0;1337;
05/11/2023, 14:03:44;4946412;582;Force Tribute Lft Tribute ;G;4;0;9060;
05/11/2023, 14:03:44;4814408;658;Force Tiara ;G;22;0;359;
05/11/2023, 14:03:44;4151861;958;Tribute Rght Tiara ;E;25;2;6629;
05/11/2023, 14:03:44;4988185;852;Pendant Tiara Crs ;C;22;3;6991;
05/11/2023, 14:03:44;4209421;256;Force Tiara Crs Tribute ;E;16;0;375;
05/11/2023, 14:03:44;4871938;852;Tiara Crs ;E;24;0;2461;
05/11/2023, 14:03:44;4825387;852;Tribute Lft ;B;13;2;3680;
05/11/2023, 14:03:44;4340764;658;Tribute Rght ;J;24;0;6105;
05/11/2023, 14:03:44;4475670;256;Pendant Force ;C;2;0;9;
05/11/2023, 14:03:44;4994923;958;Tiara Crs ;G;8;1;6540;
05/11/2023, 14:03:44;4934612;436;Rght Force ;C;13;2;9920;
05/11/2023, 14:03:44;4053534;852;Rght Tiara ;F;18;1;9944;
05/11/2023, 14:03:44;4268020;582;Crs Crs ;F;5;0;2492;
05/11/2023, 14:03:44;4616652;256;Rght Force ;I;20;2;9982;
05/11/2023, 14:03:44;4524748;958;Pendant Rght Lft ;H;4;2;7537;
05/11/2023, 14:03:44;4117271;436;Pendant Force Crs Force ;I;25;0;7328;
05/11/2023, 14:03:44;4135567;512;Tiara Pendant ;D;3;3;7272;
05/11/2023, 14:03:44;4300302;436;Tiara Tiara Tiara Force ;I;12;2;4622;
05/11/2023, 14:03:44;4841550;582;Tribute Rght ;D;23;3;2980;
05/11/2023, 14:03:44;4992879;582;Rght Force Pendant ;B;15;3;3614;
05/11/2023, 14:03:44;4896456;436;Rght Crs ;H;23;2;1838;
05/11/2023, 14:03:44;4939577;987;Lft Tiara Force ;F;15;1;2076;
05/11/2023, 14:03:44;4340764;852;Tribute Rght ;D;17;0;3912;
05/11/2023, 14:03:44;4268020;436;Crs Crs ;B;25;2;1936;
05/11/2023, 14:03:44;4366079;852;Lft Force Lft Force ;J;18;2;3516;
05/11/2023, 14:03:44;4898742;312;Rght Crs ;A;22;3;1174;
05/11/2023, 14:03:44;4795245;580;Tribute Pendant ;D;24;3;5684;
05/11/2023, 14:03:44;4094868;256;Tribute Force Tiara Crs ;E;9;3;3032;
05/11/2023, 14:03:44;4520322;987;Crs Rght Tribute Tiara ;B;19;2;5884;
05/11/2023, 14:03:44;4123466;582;Lft Pendant Pendant Tribute ;D;24;0;1195;
05/11/2023, 14:03:44;4988185;582;Pendant Tiara Crs ;G;23;1;9260;
05/11/2023, 14:03:44;4019599;256;Tribute Tiara ;F;20;1;890;
05/11/2023, 14:03:44;4928109;582;Force Lft ;J;11;0;4105;
