data;article;color;desc_article;passadis;estanteria;altura;quantitat
05/11/2023, 14:03:44;4917024;852;Tribute Rght Force ;E;24;3;9479;
05/11/2023, 14:03:44;4898742;580;Rght Crs ;H;11;3;1241;
05/11/2023, 14:03:44;4769575;312;Tribute Rght Pendant ;K;23;0;371;
05/11/2023, 14:03:44;4112363;658;Tribute Crs Force ;F;15;1;8112;
05/11/2023, 14:03:44;4988185;312;Pendant Tiara Crs ;E;1;0;4517;
05/11/2023, 14:03:44;4209524;897;Tiara Crs ;G;20;0;9969;
05/11/2023, 14:03:44;4142171;658;Lft Tribute Lft Lft ;G;13;0;7490;
05/11/2023, 14:03:44;4772064;512;Crs Rght ;B;13;3;8724;
05/11/2023, 14:03:44;4841550;852;Tribute Rght ;J;15;3;8607;
05/11/2023, 14:03:44;4312117;897;Tiara Crs ;D;3;3;7044;
05/11/2023, 14:03:44;4209421;512;Force Tiara Crs Tribute ;E;17;0;9669;
05/11/2023, 14:03:44;4795803;312;Tribute Force Crs ;C;3;2;6508;
05/11/2023, 14:03:44;4649013;845;Tribute Rght Crs Rght ;A;16;3;3951;
05/11/2023, 14:03:44;4772064;256;Crs Rght ;A;16;3;2556;
05/11/2023, 14:03:44;4826476;897;Lft Rght Crs ;H;7;0;8468;
05/11/2023, 14:03:44;4045663;580;Crs Lft Pendant ;D;8;3;1322;
05/11/2023, 14:03:44;4915031;512;Lft Force Tribute Crs ;F;2;2;9792;
05/11/2023, 14:03:44;4992879;852;Rght Force Pendant ;A;10;3;2575;
05/11/2023, 14:03:44;4523331;845;Tribute Rght Force Crs ;F;19;3;5135;
05/11/2023, 14:03:44;4814408;436;Force Tiara ;F;16;3;9134;
05/11/2023, 14:03:44;4572926;987;Crs Force Tiara ;I;4;0;1640;
05/11/2023, 14:03:44;4302502;312;Force Pendant Lft Force ;A;13;0;2619;
05/11/2023, 14:03:44;4871938;580;Tiara Crs ;G;20;1;4755;
05/11/2023, 14:03:44;4901655;312;Tribute Tribute ;A;5;3;7280;
05/11/2023, 14:03:44;4204264;512;Tiara Lft Tribute ;G;22;1;3692;
05/11/2023, 14:03:44;4378617;436;Crs Force ;I;9;3;8431;
05/11/2023, 14:03:44;4673465;582;Force Tiara Tribute ;J;20;3;4141;
05/11/2023, 14:03:44;4700222;256;Force Force Lft ;J;19;2;9093;
05/11/2023, 14:03:44;4874281;987;Force Tribute Tiara Lft ;G;21;1;7635;
05/11/2023, 14:03:44;4651191;658;Force Tribute ;D;19;1;9922;
05/11/2023, 14:03:44;4616652;658;Rght Force ;A;24;3;1042;
05/11/2023, 14:03:44;4524748;852;Pendant Rght Lft ;F;8;1;3511;
05/11/2023, 14:03:44;4094868;852;Tribute Force Tiara Crs ;D;12;1;4171;
05/11/2023, 14:03:44;4516424;580;Force Tribute ;C;10;0;1860;
05/11/2023, 14:03:44;4815981;658;Tiara Pendant Tiara Force ;B;16;3;326;
05/11/2023, 14:03:44;4700222;312;Force Force Lft ;K;1;2;1431;
05/11/2023, 14:03:44;4060346;512;Force Pendant Tiara Rght ;C;21;0;6135;
05/11/2023, 14:03:44;4841550;542;Tribute Rght ;G;1;0;7915;
05/11/2023, 14:03:44;4511932;436;Tribute Tribute Force Crs ;I;16;0;754;
05/11/2023, 14:03:44;4330653;582;Force Tribute Rght ;J;7;1;8700;
05/11/2023, 14:03:44;4748462;958;Pendant Pendant Tiara Lft ;E;12;0;6660;
05/11/2023, 14:03:44;4901655;436;Tribute Tribute ;B;1;1;9469;
05/11/2023, 14:03:44;4523500;580;Tribute Force ;F;1;2;9882;
05/11/2023, 14:03:44;4113099;958;Force Tribute ;I;6;3;5073;
05/11/2023, 14:03:44;4597702;542;Crs Lft Tiara ;K;3;0;699;
05/11/2023, 14:03:44;4104720;256;Tiara Lft Lft ;F;15;2;670;
05/11/2023, 14:03:44;4019599;987;Tribute Tiara ;J;20;0;5085;
05/11/2023, 14:03:44;4094868;512;Tribute Force Tiara Crs ;J;5;3;3041;
05/11/2023, 14:03:44;4946663;897;Tiara Tiara Crs ;A;16;1;6264;
05/11/2023, 14:03:44;4523331;987;Tribute Rght Force Crs ;K;16;2;5192;
05/11/2023, 14:03:44;4734330;658;Force Crs Lft Rght ;K;16;3;1453;
05/11/2023, 14:03:44;4743470;582;Rght Tiara ;B;24;2;7632;
05/11/2023, 14:03:44;4898742;897;Rght Crs ;H;8;2;8167;
05/11/2023, 14:03:44;4485644;845;Crs Rght ;D;5;1;5619;
05/11/2023, 14:03:44;4366079;852;Lft Force Lft Force ;J;19;3;5760;
05/11/2023, 14:03:44;4470862;897;Crs Lft Rght ;I;22;2;3563;
05/11/2023, 14:03:44;4886949;312;Rght Lft ;K;22;1;5621;
05/11/2023, 14:03:44;4871938;897;Tiara Crs ;D;6;1;5584;
05/11/2023, 14:03:44;4142171;312;Lft Tribute Lft Lft ;A;16;3;6839;
05/11/2023, 14:03:44;4151861;845;Tribute Rght Tiara ;A;9;3;4547;
05/11/2023, 14:03:44;4901655;987;Tribute Tribute ;D;25;1;8504;
05/11/2023, 14:03:44;4201973;658;Pendant Pendant Lft Crs ;H;21;3;304;
05/11/2023, 14:03:44;4946663;658;Tiara Tiara Crs ;K;13;3;5625;
05/11/2023, 14:03:44;4826476;658;Lft Rght Crs ;H;22;2;4745;
05/11/2023, 14:03:44;4312117;658;Tiara Crs ;A;21;1;3710;
05/11/2023, 14:03:44;4060346;897;Force Pendant Tiara Rght ;D;9;2;1931;
05/11/2023, 14:03:44;4312117;897;Tiara Crs ;A;10;0;3167;
05/11/2023, 14:03:44;4247697;580;Crs Force Lft ;K;23;2;8069;
05/11/2023, 14:03:44;4769575;312;Tribute Rght Pendant ;A;9;1;7978;
05/11/2023, 14:03:44;4923670;845;Pendant Tribute Rght ;C;9;3;8820;
05/11/2023, 14:03:44;4743470;658;Rght Tiara ;D;12;0;7871;
05/11/2023, 14:03:44;4923670;845;Pendant Tribute Rght ;B;22;0;1585;
05/11/2023, 14:03:44;4801506;958;Pendant Lft Tribute Crs ;D;25;2;1937;
05/11/2023, 14:03:44;4485644;436;Crs Rght ;H;2;0;6598;
05/11/2023, 14:03:44;4428568;852;Crs Crs ;H;22;0;588;
05/11/2023, 14:03:44;4592645;845;Rght Tribute Rght ;A;9;2;849;
05/11/2023, 14:03:44;4914139;580;Tribute Lft Lft Tribute ;K;6;3;2649;
05/11/2023, 14:03:44;4793521;987;Crs Tribute ;J;23;2;2669;
05/11/2023, 14:03:44;4444484;852;Tiara Lft ;E;23;0;4064;
05/11/2023, 14:03:44;4779349;958;Tribute Tribute Tiara ;A;10;3;7447;
05/11/2023, 14:03:44;4825387;512;Tribute Lft ;K;14;2;4111;
05/11/2023, 14:03:44;4791249;658;Force Pendant Crs Tribute ;B;25;2;7348;
05/11/2023, 14:03:44;4325251;582;Rght Pendant Pendant ;J;7;3;5903;
05/11/2023, 14:03:44;4743470;580;Rght Tiara ;G;24;1;4897;
05/11/2023, 14:03:44;4649013;897;Tribute Rght Crs Rght ;D;7;0;7293;
05/11/2023, 14:03:44;4106526;845;Tiara Crs Crs ;E;17;2;6750;
05/11/2023, 14:03:44;4136004;897;Force Pendant ;K;23;2;144;
05/11/2023, 14:03:44;4113099;436;Force Tribute ;B;8;3;5089;
05/11/2023, 14:03:44;4743470;582;Rght Tiara ;G;7;0;7691;
05/11/2023, 14:03:44;4151861;852;Tribute Rght Tiara ;B;7;2;1509;
05/11/2023, 14:03:44;4295590;658;Tiara Force ;I;1;2;9409;
05/11/2023, 14:03:44;4475670;312;Pendant Force ;G;25;0;7920;
05/11/2023, 14:03:44;4519830;658;Tribute Force Tribute Tribute ;D;14;3;6417;
