211;4541475;143210
211;4946412;77162
211;4814408;65587
211;4151861;55408
211;4988185;81990
211;4209421;56783
211;4871938;75669
211;4825387;54147
211;4340764;53083
211;4475670;71583
211;4994923;68093
211;4934612;36441
211;4053534;55751
211;4268020;66172
211;4616652;39870
211;4524748;78816
211;4117271;65533
211;4135567;56907
211;4300302;62562
211;4841550;49061
211;4992879;62079
211;4896456;87497
211;4939577;59378
211;4340764;53083
211;4268020;66172
211;4366079;65676
211;4898742;49077
211;4795245;42336
211;4094868;49868
211;4520322;56008
211;4123466;74985
211;4988185;81990
211;4019599;32406
211;4928109;78501
211;4113099;49750
211;4841550;49061
211;4915031;63376
211;4151861;55408
211;4651339;52586
211;4312117;44588
211;4946663;64301
211;4043788;40904
211;4415412;70861
211;4358661;53859
211;4928109;78501
211;4471526;95213
211;4268020;66172
211;4519830;42912
211;4605149;65150
211;4872447;69752
211;4325251;45274
211;4470862;60584
211;4211663;73301
211;4113099;49750
211;4886949;59389
211;4106526;70608
211;4736204;58198
211;4408599;36340
211;4268020;66172
211;4541475;143210
211;4748462;64441
211;4471526;95213
211;4358661;53859
211;4913362;72263
211;4151861;55408
211;4535724;50687
211;4769575;53778
211;4992879;62079
211;4010172;68412
211;4010172;68412
211;4665129;63627
211;4766980;60050
211;4841550;49061
211;4470862;60584
211;4896456;87497
211;4992639;52321
211;4184826;55893
211;4250643;62077
211;4117271;65533
211;4649013;68060
211;4475670;71583
211;4852295;64130
211;4896456;87497
211;4302502;58389
211;4057166;26819
211;4197081;62430
211;4914139;60074
211;4613804;65397
211;4915031;63376
211;4428568;107253
211;4872447;69752
211;4915031;63376
211;4523331;38932
211;4294880;36431
211;4917024;70399
211;4117271;65533
211;4412611;79490
211;4123466;74985
211;4227455;80299
211;4123466;74985
211;4816695;85932
211;4976485;56619
211;4266016;61093
211;4665129;63627
211;4700222;76823
211;4135567;56907
211;4227455;80299
211;4256796;62343
211;4010172;68412
211;4061663;45095
211;4042276;67884
211;4475670;71583
211;4769575;53778
211;4613804;65397
211;4516424;56629
211;4872447;69752
211;4250643;62077
211;4467440;55154
211;4370992;43384
211;4651191;70879
211;4378617;64977
211;4350045;26221
211;4814408;65587
211;4302502;58389
211;4548851;84603
211;4914139;60074
211;4759728;80323
211;4358661;53859
211;4592645;50583
211;4136004;97528
211;4357738;43956
211;4204264;48441
211;4408599;36340
211;4738271;31662
211;4913362;72263
211;4825387;54147
211;4470862;60584
211;4523331;38932
211;4742309;74913
211;4522735;77205
211;4602332;51779
211;4753693;58599
211;4256796;62343
211;4401816;48976
211;4602332;51779
211;4532522;46490
211;4736204;58198
211;4795803;47049
211;4444484;58301
211;4197081;62430
211;4201973;58880
211;4428568;107253
211;4340764;53083
211;4307343;39787
211;4666655;82307
211;4574105;43136
211;4666655;82307
211;4896456;87497
211;4826476;84093
211;4123466;74985
211;4972319;104990
211;4286440;33095
211;4519830;42912
211;4042276;67884
211;4401816;48976
211;4266016;61093
211;4972319;104990
211;4094868;49868
211;4166618;68796
211;4946412;77162
211;4779349;63977
211;4524748;78816
211;4651191;70879
211;4972319;104990
211;4243183;67400
211;4793521;69629
211;4597702;62869
211;4467440;55154
211;4899931;89313
211;4475670;71583
211;4300302;62562
211;4082767;43585
211;4791249;48547
211;4795803;47049
211;4644196;100016
211;4256796;62343
211;4019599;32406
211;4640021;45250
211;4209421;56783
211;4535724;50687
211;4197081;62430
211;4611739;71602
211;4453561;27519
211;4192904;76849
211;4184826;55893
211;4972319;104990
211;4122383;40534
211;4906814;55623
211;4268020;66172
211;4841550;49061
211;4608677;27047
211;4852295;64130
211;4913362;72263
211;4548851;84603
211;4906814;55623
211;4946663;64301
211;4511932;56821
211;4412611;79490
211;4769575;53778
211;4779349;63977
211;4082767;43585
211;4736204;58198
211;4972861;34551
211;4243183;67400
211;4166618;68796
211;4505297;32214
211;4700222;76823
211;4302502;58389
211;4665129;63627
211;4988185;81990
211;4852295;64130
211;4871938;75669
211;4592645;50583
211;4738043;84590
211;4725133;74709
211;4732277;44196
211;4673465;78635
211;4644196;100016
211;4184826;55893
211;4548851;84603
211;4976485;56619
211;4415412;70861
211;4616652;39870
211;4366079;65676
211;4340764;53083
211;4522735;77205
211;4516424;56629
211;4769575;53778
211;4732277;44196
211;4871938;75669
211;4010172;68412
211;4370992;43384
211;4470862;60584
211;4644196;100016
211;4448133;45932
211;4204264;48441
211;4605149;65150
211;4092233;67177
211;4277243;59422
211;4734330;70138
211;4913362;72263
211;4524748;78816
211;4994923;68093
211;4113099;49750
211;4268020;66172
211;4312117;44588
211;4895098;54315
211;4378617;64977
211;4312117;44588
211;4898742;49077
211;4548851;84603
211;4743470;86704
211;4665129;63627
211;4644196;100016
211;4766980;60050
211;4211663;73301
211;4256796;62343
211;4522735;77205
211;4743470;86704
211;4644196;100016
211;4045663;17142
211;4841550;49061
211;4673465;78635
211;4366079;65676
211;4742309;74913
211;4250643;62077
211;4988185;81990
211;4246206;76678
211;4535724;50687
211;4247697;72039
211;4532522;46490
211;4917024;70399
211;4651191;70879
211;4793521;69629
211;4632150;80438
211;4795803;47049
211;4586107;11986
211;4201973;58880
211;4816695;85932
211;4266016;61093
211;4117271;65533
211;4611739;71602
211;4526427;68370
211;4122383;40534
211;4256796;62343
211;4061663;45095
211;4814408;65587
211;4106526;70608
211;4748462;64441
211;4043788;40904
211;4256796;62343
211;4209421;56783
211;4725133;74709
211;4092233;67177
211;4649013;68060
211;4469732;64877
211;4644196;100016
211;4117271;65533
211;4045663;17142
211;4814408;65587
211;4092233;67177
211;4295590;75408
211;4408599;36340
211;4748462;64441
211;4286440;33095
211;4992639;52321
211;4914139;60074
211;4122383;40534
211;4473656;54643
211;4516424;56629
211;4431450;74834
211;4826476;84093
211;4036586;35954
211;4469732;64877
211;4972861;34551
211;4106526;70608
211;4192904;76849
211;4748462;64441
211;4901655;33868
211;4415412;70861
211;4401816;48976
211;4151861;55408
211;4742309;74913
211;4738043;84590
211;4640021;45250
211;4294880;36431
211;4042276;67884
211;4914139;60074
211;4256796;62343
211;4211663;73301
211;4243183;67400
211;4256796;62343
211;4895098;54315
211;4184826;55893
211;4142171;89877
211;4444484;58301
211;4112405;60406
211;4117271;65533
211;4725133;74709
211;4511932;56821
211;4294880;36431
211;4092233;67177
211;4616652;39870
211;4122383;40534
211;4142171;89877
211;4227455;80299
211;4915031;63376
211;4597702;62869
211;4666655;82307
211;4644196;100016
211;4842737;44518
211;4896456;87497
211;4036586;35954
211;4611739;71602
211;4470862;60584
211;4201973;58880
211;4307343;39787
211;4094868;49868
211;4605149;65150
211;4644196;100016
211;4791249;48547
211;4142171;89877
211;4302502;58389
211;4266016;61093
211;4826476;84093
211;4814408;65587
211;4431450;74834
211;4106526;70608
211;4795803;47049
211;4042276;67884
211;4825387;54147
211;4473656;54643
211;4475670;71583
211;4649013;68060
211;4470862;60584
211;4300302;62562
211;4597702;62869
211;4734330;70138
211;4913362;72263
211;4209524;18832
211;4467440;55154
211;4592645;50583
211;4872447;69752
211;4166618;68796
211;4946412;77162
211;4616652;39870
211;4321795;59690
211;4541475;143210
211;4841550;49061
211;4192904;76849
211;4428568;107253
211;4899931;89313
211;4211663;73301
211;4453561;27519
211;4899931;89313
211;4046718;35537
211;4994923;68093
211;4209421;56783
211;4142171;89877
211;4448133;45932
211;4204264;48441
211;4057166;26819
211;4415412;70861
211;4815981;59067
211;4779349;63977
211;4632150;80438
211;4350045;26221
211;4473656;54643
211;4516424;56629
211;4946412;77162
211;4772064;76327
211;4112363;61953
211;4734330;70138
211;4972319;104990
211;4408599;36340
211;4520322;56008
211;4946412;77162
211;4519830;42912
211;4613804;65397
211;4453561;27519
211;4330653;25718
211;4010172;68412
211;4592645;50583
211;4142171;89877
211;4485644;71248
211;4408599;36340
211;4602332;51779
211;4734330;70138
211;4448133;45932
211;4795803;47049
211;4738043;84590
211;4302502;58389
211;4060346;53172
211;4485644;71248
211;4142171;89877
211;4791249;48547
211;4340764;53083
211;4247697;72039
211;4899931;89313
211;4574105;43136
211;4415412;70861
211;4743470;86704
211;4250643;62077
211;4613804;65397
211;4019599;32406
211;4734330;70138
211;4988185;81990
211;4211663;73301
211;4268020;66172
211;4268020;66172
211;4928109;78501
211;4227455;80299
211;4913362;72263
211;4795803;47049
211;4852295;64130
211;4135567;56907
211;4632150;80438
211;4428568;107253
211;4972861;34551
211;4112405;60406
211;4082767;43585
211;4605149;65150
211;4666655;82307
211;4651339;52586
211;4358661;53859
211;4112405;60406
211;4192904;76849
211;4665129;63627
211;4082767;43585
211;4795245;42336
211;4325251;45274
211;4766980;60050
211;4917024;70399
211;4649013;68060
211;4541475;143210
211;4135567;56907
211;4826476;84093
211;4841550;49061
211;4444484;58301
211;4673465;78635
211;4060346;53172
211;4166618;68796
211;4972319;104990
211;4524748;78816
211;4748462;64441
211;4366079;65676
211;4117271;65533
211;4268020;66172
211;4307343;39787
211;4939577;59378
211;4255903;36306
211;4511932;56821
211;4814408;65587
211;4736204;58198
211;4928109;78501
211;4816695;85932
211;4485644;71248
211;4350045;26221
211;4401816;48976
211;4759728;80323
211;4791249;48547
211;4826476;84093
211;4256796;62343
211;4524748;78816
211;4045663;17142
211;4209421;56783
211;4524748;78816
211;4104720;57701
211;4250643;62077
211;4370992;43384
211;4211663;73301
211;4350045;26221
211;4842737;44518
211;4104720;57701
211;4370992;43384
211;4826476;84093
211;4295590;75408
211;4505297;32214
211;4872447;69752
211;4795245;42336
211;4732277;44196
211;4994923;68093
211;4184826;55893
211;4471526;95213
211;4412611;79490
211;4136004;97528
211;4370992;43384
211;4825387;54147
211;4796458;57878
211;4644196;100016
211;4340764;53083
211;4825387;54147
211;4673465;78635
211;4475670;71583
211;4548851;84603
211;4123466;74985
211;4826476;84093
211;4142171;89877
211;4520322;56008
211;4665129;63627
211;4934612;36441
211;4294880;36431
211;4574105;43136
211;4842737;44518
211;4906814;55623
211;4330653;25718
211;4759728;80323
211;4898742;49077
211;4766980;60050
211;4469732;64877
211;4814408;65587
211;4302502;58389
211;4899931;89313
211;4700222;76823
211;4431450;74834
211;4192904;76849
211;4793521;69629
211;4053534;55751
211;4640021;45250
211;4644196;100016
211;4358661;53859
211;4753693;58599
211;4471526;95213
211;4913362;72263
211;4548851;84603
211;4415412;70861
211;4946663;64301
211;4246206;76678
211;4428568;107253
211;4611739;71602
211;4092233;67177
211;4312117;44588
211;4992639;52321
211;4651191;70879
211;4842737;44518
211;4046718;35537
211;4896456;87497
211;4886949;59389
211;4043788;40904
211;4738043;84590
211;4548851;84603
211;4526427;68370
211;4325251;45274
211;4467440;55154
211;4988185;81990
211;4295590;75408
211;4753693;58599
211;4976485;56619
211;4378617;64977
211;4896456;87497
211;4548851;84603
211;4548851;84603
211;4632150;80438
211;4541475;143210
211;4795245;42336
211;4325251;45274
211;4572926;28767
211;4428568;107253
211;4010172;68412
211;4151861;55408
211;4151861;55408
211;4644196;100016
211;4325251;45274
211;4972319;104990
211;4796458;57878
211;4742309;74913
211;4516424;56629
211;4597702;62869
211;4106526;70608
211;4992879;62079
211;4523331;38932
211;4795483;33831
211;4605149;65150
211;4366079;65676
211;4535724;50687
211;4651191;70879
211;4611739;71602
211;4700222;76823
211;4112405;60406
211;4793521;69629
211;4060346;53172
211;4988185;81990
211;4871938;75669
211;4923670;43525
211;4211663;73301
211;4204264;48441
211;4988185;81990
211;4467440;55154
211;4914139;60074
211;4523500;54141
211;4972861;34551
211;4896456;87497
211;4743470;86704
211;4992879;62079
211;4939577;59378
211;4766980;60050
211;4523500;54141
211;4759728;80323
211;4886949;59389
211;4256796;62343
211;4613804;65397
211;4448133;45932
211;4616652;39870
211;4872447;69752
211;4431450;74834
211;4061663;45095
211;4209421;56783
211;4523331;38932
211;4061663;45095
211;4112405;60406
211;4795803;47049
211;4541475;143210
211;4277243;59422
211;4972319;104990
211;4204264;48441
211;4197081;62430
211;4915031;63376
211;4211663;73301
211;4988185;81990
211;4934612;36441
211;4092233;67177
211;4243183;67400
211;4779349;63977
211;4473656;54643
211;4842737;44518
211;4403539;18591
211;4815981;59067
211;4010172;68412
211;4467440;55154
211;4901655;33868
211;4516424;56629
211;4801506;56647
211;4772064;76327
211;4772064;76327
211;4611739;71602
211;4469732;64877
211;4914139;60074
211;4928109;78501
211;4934612;36441
211;4106526;70608
211;4532522;46490
211;4522735;77205
211;4250643;62077
211;4759728;80323
211;4243183;67400
211;4357738;43956
211;4431450;74834
211;4665129;63627
211;4412611;79490
211;4325251;45274
211;4277243;59422
211;4793521;69629
211;4060346;53172
211;4795245;42336
211;4732277;44196
211;4136004;97528
211;4725133;74709
211;4448133;45932
211;4592645;50583
211;4532522;46490
211;4428568;107253
211;4277243;59422
211;4766980;60050
211;4758493;58403
211;4485644;71248
211;4651339;52586
211;4453561;27519
211;4112363;61953
211;4795245;42336
211;4204264;48441
211;4872447;69752
211;4992639;52321
211;4201973;58880
211;4826476;84093
211;4094868;49868
211;4748462;64441
211;4415412;70861
211;4523331;38932
211;4250643;62077
211;4673465;78635
211;4104720;57701
211;4485644;71248
211;4113099;49750
211;4738271;31662
211;4246206;76678
211;4732277;44196
211;4913362;72263
211;4742309;74913
211;4738043;84590
211;4666655;82307
211;4516424;56629
211;4759728;80323
211;4793521;69629
211;4535724;50687
211;4092233;67177
211;4700222;76823
211;4734330;70138
211;4795483;33831
211;4825387;54147
211;4113099;49750
211;4825387;54147
211;4166618;68796
211;4453561;27519
211;4246206;76678
211;4286440;33095
211;4992879;62079
211;4700222;76823
211;4526427;68370
211;4516424;56629
211;4060346;53172
211;4060346;53172
211;4895098;54315
211;4972861;34551
211;4357738;43956
211;4043788;40904
211;4428568;107253
211;4471526;95213
211;4112363;61953
211;4816695;85932
211;4791249;48547
211;4136004;97528
211;4473656;54643
211;4743470;86704
211;4522735;77205
211;4871938;75669
211;4142171;89877
211;4485644;71248
211;4453561;27519
211;4872447;69752
211;4913362;72263
211;4825387;54147
211;4204264;48441
211;4467440;55154
211;4321795;59690
211;4321795;59690
211;4475670;71583
211;4572926;28767
211;4250643;62077
211;4112405;60406
211;4898742;49077
211;4307343;39787
211;4815981;59067
211;4444484;58301
211;4976485;56619
211;4801506;56647
211;4586107;11986
211;4651191;70879
211;4725133;74709
211;4801506;56647
211;4444484;58301
211;4250643;62077
211;4197081;62430
211;4184826;55893
211;4526427;68370
211;4976485;56619
211;4605149;65150
211;4520322;56008
211;4906814;55623
211;4743470;86704
211;4972319;104990
211;4994923;68093
211;4415412;70861
211;4535724;50687
211;4759728;80323
211;4523500;54141
211;4946663;64301
211;4592645;50583
211;4475670;71583
211;4725133;74709
211;4738043;84590
211;4505297;32214
211;4796458;57878
211;4412611;79490
211;4917024;70399
211;4946663;64301
211;4057166;26819
211;4042276;67884
211;4113099;49750
211;4988185;81990
211;4541475;143210
211;4541475;143210
211;4211663;73301
211;4842737;44518
211;4019599;32406
211;4209524;18832
211;4524748;78816
211;4053534;55751
211;4753693;58599
211;4988185;81990
211;4673465;78635
211;4106526;70608
211;4872447;69752
211;4738271;31662
211;4520322;56008
211;4366079;65676
211;4321795;59690
211;4917024;70399
211;4209421;56783
211;4403539;18591
211;4574105;43136
211;4053534;55751
211;4934612;36441
211;4917024;70399
211;4597702;62869
211;4651191;70879
211;4408599;36340
211;4366079;65676
211;4700222;76823
211;4401816;48976
211;4401816;48976
211;4946663;64301
211;4511932;56821
211;4522735;77205
211;4192904;76849
211;4915031;63376
211;4135567;56907
211;4151861;55408
211;4475670;71583
211;4142171;89877
211;4906814;55623
211;4094868;49868
211;4204264;48441
211;4972319;104990
211;4470862;60584
211;4112405;60406
211;4611739;71602
211;4431450;74834
211;4605149;65150
211;4852295;64130
211;4092233;67177
211;4428568;107253
211;4197081;62430
211;4523500;54141
211;4046718;35537
211;4266016;61093
211;4428568;107253
211;4928109;78501
211;4923670;43525
211;4431450;74834
211;4895098;54315
211;4247697;72039
211;4266016;61093
211;4640021;45250
211;4142171;89877
211;4010172;68412
211;4791249;48547
211;4471526;95213
211;4535724;50687
211;4209421;56783
211;4136004;97528
211;4300302;62562
211;4992639;52321
211;4791249;48547
211;4060346;53172
211;4358661;53859
211;4928109;78501
211;4471526;95213
211;4736204;58198
211;4277243;59422
211;4209421;56783
211;4791249;48547
211;4895098;54315
211;4796458;57878
211;4094868;49868
211;4246206;76678
211;4992639;52321
211;4841550;49061
211;4378617;64977
211;4520322;56008
211;4597702;62869
211;4106526;70608
211;4453561;27519
211;4700222;76823
211;4649013;68060
211;4412611;79490
211;4923670;43525
211;4378617;64977
211;4475670;71583
211;4640021;45250
211;4255903;36306
211;4505297;32214
211;4738043;84590
211;4759728;80323
211;4307343;39787
211;4758493;58403
211;4795803;47049
211;4321795;59690
211;4043788;40904
211;4046718;35537
211;4640021;45250
211;4197081;62430
211;4197081;62430
211;4994923;68093
211;4378617;64977
211;4666655;82307
211;4548851;84603
211;4209524;18832
211;4796458;57878
211;4010172;68412
211;4738043;84590
211;4913362;72263
211;4412611;79490
211;4471526;95213
211;4673465;78635
211;4444484;58301
211;4010172;68412
211;4548851;84603
211;4166618;68796
211;4192904;76849
211;4505297;32214
211;4886949;59389
211;4357738;43956
211;4939577;59378
211;4901655;33868
211;4209421;56783
211;4256796;62343
211;4917024;70399
211;4597702;62869
211;4871938;75669
211;4142171;89877
211;4243183;67400
211;4094868;49868
211;4914139;60074
211;4605149;65150
211;4928109;78501
211;4243183;67400
211;4370992;43384
211;4651191;70879
211;4666655;82307
211;4277243;59422
211;4548851;84603
211;4471526;95213
211;4201973;58880
211;4471526;95213
211;4541475;143210
211;4758493;58403
211;4378617;64977
211;4896456;87497
211;4113099;49750
211;4572926;28767
211;4010172;68412
211;4412611;79490
211;4613804;65397
211;4743470;86704
211;4795483;33831
211;4412611;79490
211;4651339;52586
211;4511932;56821
211;4946412;77162
211;4736204;58198
211;4370992;43384
211;4378617;64977
211;4123466;74985
211;4613804;65397
211;4471526;95213
211;4412611;79490
211;4666655;82307
211;4928109;78501
211;4946412;77162
211;4640021;45250
211;4053534;55751
211;4640021;45250
211;4769575;53778
211;4042276;67884
211;4370992;43384
211;4256796;62343
211;4826476;84093
211;4268020;66172
211;4896456;87497
211;4769575;53778
211;4992639;52321
211;4613804;65397
211;4473656;54643
211;4532522;46490
211;4793521;69629
211;4772064;76327
211;4522735;77205
211;4793521;69629
211;4928109;78501
211;4541475;143210
211;4632150;80438
211;4266016;61093
211;4295590;75408
211;4043788;40904
211;4899931;89313
211;4104720;57701
211;4431450;74834
211;4758493;58403
211;4611739;71602
211;4915031;63376
211;4640021;45250
211;4886949;59389
211;4605149;65150
211;4286440;33095
211;4886949;59389
211;4113099;49750
211;4825387;54147
211;4475670;71583
211;4748462;64441
211;4923670;43525
211;4972861;34551
211;4321795;59690
211;4939577;59378
211;4826476;84093
211;4748462;64441
211;4104720;57701
211;4019599;32406
211;4917024;70399
211;4340764;53083
211;4330653;25718
211;4294880;36431
211;4053534;55751
211;4732277;44196
211;4151861;55408
211;4801506;56647
211;4246206;76678
211;4448133;45932
211;4743470;86704
211;4266016;61093
211;4766980;60050
211;4448133;45932
211;4250643;62077
211;4135567;56907
211;4042276;67884
211;4651191;70879
211;4632150;80438
211;4431450;74834
211;4759728;80323
211;4166618;68796
211;4061663;45095
211;4321795;59690
211;4123466;74985
211;4113099;49750
211;4266016;61093
211;4053534;55751
211;4613804;65397
211;4366079;65676
211;4302502;58389
211;4295590;75408
211;4972319;104990
211;4842737;44518
211;4874281;2964
211;4312117;44588
211;4340764;53083
211;4928109;78501
211;4325251;45274
211;4112363;61953
211;4204264;48441
211;4753693;58599
211;4826476;84093
211;4597702;62869
211;4123466;74985
211;4992879;62079
211;4796458;57878
211;4816695;85932
211;4541475;143210
211;4092233;67177
211;4431450;74834
211;4204264;48441
211;4946663;64301
211;4795245;42336
211;4779349;63977
211;4524748;78816
211;4665129;63627
211;4946663;64301
211;4613804;65397
211;4042276;67884
211;4738271;31662
211;4444484;58301
211;4204264;48441
211;4914139;60074
211;4453561;27519
211;4597702;62869
211;4608677;27047
211;4469732;64877
211;4972319;104990
211;4300302;62562
211;4378617;64977
211;4112363;61953
211;4758493;58403
211;4732277;44196
211;4988185;81990
211;4779349;63977
211;4815981;59067
211;4042276;67884
211;4112405;60406
211;4209421;56783
211;4511932;56821
211;4520322;56008
211;4526427;68370
211;4408599;36340
211;4673465;78635
211;4166618;68796
211;4113099;49750
211;4166618;68796
211;4988185;81990
211;4470862;60584
211;4871938;75669
211;4321795;59690
211;4201973;58880
211;4753693;58599
211;4470862;60584
211;4651339;52586
211;4475670;71583
211;4401816;48976
211;4520322;56008
211;4743470;86704
211;4772064;76327
211;4613804;65397
211;4535724;50687
211;4795245;42336
211;4057166;26819
211;4043788;40904
211;4428568;107253
211;4946663;64301
211;4898742;49077
211;4060346;53172
211;4871938;75669
211;4814408;65587
211;4019599;32406
211;4357738;43956
211;4801506;56647
211;4605149;65150
211;4772064;76327
211;4485644;71248
211;4511932;56821
211;4613804;65397
211;4192904;76849
211;4532522;46490
211;4613804;65397
211;4243183;67400
211;4378617;64977
211;4302502;58389
211;4613804;65397
211;4759728;80323
211;4939577;59378
211;4738043;84590
211;4673465;78635
211;4895098;54315
211;4268020;66172
211;4841550;49061
211;4524748;78816
211;4431450;74834
211;4886949;59389
211;4632150;80438
211;4415412;70861
211;4247697;72039
211;4632150;80438
211;4766980;60050
211;4700222;76823
211;4519830;42912
211;4738043;84590
211;4522735;77205
211;4268020;66172
211;4060346;53172
211;4815981;59067
211;4994923;68093
211;4673465;78635
211;4725133;74709
211;4791249;48547
211;4412611;79490
211;4467440;55154
211;4814408;65587
211;4211663;73301
211;4766980;60050
211;4277243;59422
211;4801506;56647
211;4748462;64441
211;4772064;76327
211;4753693;58599
211;4431450;74834
211;4895098;54315
211;4247697;72039
211;4255903;36306
211;4574105;43136
211;4227455;80299
211;4312117;44588
211;4914139;60074
211;4166618;68796
211;4401816;48976
211;4485644;71248
211;4511932;56821
211;4522735;77205
211;4914139;60074
211;4769575;53778
211;4277243;59422
211;4357738;43956
211;4357738;43956
211;4586107;11986
211;4060346;53172
211;4541475;143210
211;4250643;62077
211;4673465;78635
211;4852295;64130
211;4300302;62562
211;4357738;43956
211;4826476;84093
211;4852295;64130
211;4898742;49077
