211;4112405;542;7184
211;4112405;580;16572
211;4112405;582;2135
211;4112405;845;135
211;4112405;852;23395
211;4112405;958;1840
211;4112405;987;20289
211;4113099;256;9135
211;4113099;312;8932
211;4113099;436;17112
211;4113099;512;24043
211;4113099;542;23864
211;4113099;580;11776
211;4113099;582;2151
211;4113099;658;20191
211;4113099;845;22219
211;4113099;852;10585
211;4113099;897;16155
211;4113099;958;6010
211;4113099;987;12693
211;4117271;312;3552
211;4117271;436;7328
211;4117271;512;8662
211;4117271;542;3451
211;4117271;580;11988
211;4117271;582;19268
211;4117271;658;20311
211;4117271;852;23294
211;4117271;897;26945
211;4117271;958;1402
211;4117271;987;14605
211;4122383;312;13475
211;4122383;436;25558
211;4122383;512;26859
211;4122383;542;679
211;4122383;580;22330
211;4122383;582;3715
211;4122383;852;9349
211;4122383;897;21920
211;4122383;958;25331
211;4122383;987;11716
211;4123466;256;20065
211;4123466;312;14250
211;4123466;436;10365
211;4123466;512;8415
211;4123466;542;17719
211;4123466;580;8516
211;4123466;582;11830
211;4123466;658;8296
211;4123466;845;6062
211;4123466;852;17233
211;4123466;897;20981
211;4123466;958;21386
211;4123466;987;7398
211;4135567;256;3358
211;4135567;312;19549
211;4135567;512;23135
211;4135567;542;7723
211;4135567;580;9508
211;4135567;582;16379
211;4135567;658;17917
211;4135567;845;19469
211;4135567;852;9405
211;4135567;897;4908
211;4135567;958;4438
211;4135567;987;19766
211;4136004;256;12256
211;4136004;312;12589
211;4136004;436;8525
211;4136004;512;9288
211;4136004;542;7933
211;4136004;580;20796
211;4136004;582;26641
211;4136004;658;14253
211;4136004;845;9260
211;4136004;852;11880
211;4136004;897;8112
211;4136004;958;1374
211;4136004;987;13764
211;4142171;256;22478
211;4142171;436;16568
211;4142171;512;2279
211;4142171;542;15112
211;4142171;580;16322
211;4142171;582;24833
211;4142171;658;8820
211;4142171;845;26391
211;4142171;852;30153
211;4142171;897;9048
211;4142171;958;8165
211;4142171;987;5712
211;4151861;256;15309
211;4151861;312;8141
211;4151861;436;11327
211;4151861;512;11399
211;4151861;542;13241
211;4151861;580;9838
211;4151861;582;15054
211;4151861;658;9439
211;4151861;845;22628
211;4151861;852;4767
211;4151861;958;15448
211;4151861;987;25426
211;4166618;312;20597
211;4166618;436;11472
211;4166618;512;2605
211;4166618;542;35481
211;4166618;580;3438
211;4166618;582;22640
211;4166618;658;7080
211;4166618;852;10714
211;4166618;897;8472
211;4166618;958;3055
211;4166618;987;6472
211;4184826;256;9263
211;4184826;436;17574
211;4184826;512;9803
211;4184826;542;9519
211;4184826;580;10092
211;4184826;582;14390
211;4184826;658;2816
211;4184826;845;25179
211;4184826;852;7695
211;4184826;897;583
211;4184826;958;8071
211;4184826;987;4769
211;4192904;256;10028
211;4192904;312;16559
211;4192904;436;5550
211;4192904;512;12498
211;4192904;542;22533
211;4192904;580;5670
211;4192904;582;2405
211;4192904;658;12419
211;4192904;845;23252
211;4192904;852;38508
211;4192904;897;14067
211;4192904;958;7359
211;4192904;987;4263
211;4197081;256;18823
211;4197081;312;11119
211;4197081;436;7070
211;4197081;542;17500
211;4197081;580;14021
211;4197081;582;13597
211;4197081;658;6026
211;4197081;845;10154
211;4197081;852;3420
211;4197081;897;28567
211;4197081;958;16114
211;4197081;987;14925
211;4201973;256;22214
211;4201973;312;7426
211;4201973;436;38235
211;4201973;512;23849
211;4201973;542;13537
211;4201973;580;27566
211;4201973;582;5984
211;4201973;658;295
211;4201973;845;9928
211;4201973;852;9430
211;4201973;897;11824
211;4201973;958;2866
211;4201973;987;11030
211;4204264;256;7072
211;4204264;312;16689
211;4204264;436;207
211;4204264;512;6984
211;4204264;582;8754
211;4204264;658;20984
211;4204264;845;13506
211;4204264;852;8487
211;4204264;958;6647
211;4204264;987;19383
211;4209421;256;26103
211;4209421;312;5251
211;4209421;436;23839
211;4209421;512;9331
211;4209421;542;31052
211;4209421;582;14310
211;4209421;658;10412
211;4209421;845;28899
211;4209421;852;7022
211;4209421;897;7989
211;4209421;958;23834
211;4209421;987;499
211;4209524;256;8229
211;4209524;312;5795
211;4209524;512;16553
211;4209524;542;5144
211;4209524;580;6439
211;4209524;582;9265
211;4209524;845;3114
211;4209524;852;21510
211;4209524;897;7312
211;4209524;958;6406
211;4209524;987;3703
211;4211663;256;7744
211;4211663;312;897
211;4211663;436;40706
211;4211663;542;2897
211;4211663;580;18003
211;4211663;582;20837
211;4211663;658;12173
211;4211663;845;13883
211;4211663;852;18104
211;4211663;897;17640
211;4211663;958;9166
211;4211663;987;742
211;4227455;256;16333
211;4227455;312;8664
211;4227455;436;7120
211;4227455;512;21303
211;4227455;542;12441
211;4227455;580;9588
211;4227455;582;12130
211;4227455;658;18526
211;4227455;845;13389
211;4227455;852;22371
211;4227455;897;19546
211;4227455;958;2078
211;4227455;987;5411
211;4243183;256;6646
211;4243183;312;5490
211;4243183;436;10235
211;4243183;512;26363
211;4243183;542;8788
211;4243183;582;18408
211;4243183;658;2367
211;4243183;845;4509
211;4243183;852;25869
211;4243183;897;748
211;4243183;958;25160
211;4243183;987;14599
211;4246206;256;22797
211;4246206;312;29670
211;4246206;512;3938
211;4246206;542;11910
211;4246206;582;21182
211;4246206;658;13301
211;4246206;845;24434
211;4246206;852;31061
211;4246206;958;33838
211;4246206;987;16426
211;4247697;256;2584
211;4247697;312;4532
211;4247697;436;11871
211;4247697;512;8876
211;4247697;542;17627
211;4247697;580;26071
211;4247697;582;1929
211;4247697;658;18355
211;4247697;845;6733
211;4247697;852;7802
211;4247697;897;12722
211;4247697;958;5913
211;4247697;987;18571
211;4250643;256;18626
211;4250643;312;3305
211;4250643;436;7435
211;4250643;512;30870
211;4250643;542;7188
211;4250643;582;15411
211;4250643;658;1798
211;4250643;845;25001
211;4250643;852;759
211;4250643;897;5472
211;4250643;958;9613
211;4250643;987;13233
211;4255903;512;7200
211;4255903;542;18617
211;4255903;580;16529
211;4255903;658;10157
211;4255903;845;9709
211;4255903;852;4185
211;4255903;897;1216
211;4255903;958;5130
211;4255903;987;25336
211;4256796;256;13920
211;4256796;312;14223
211;4256796;436;11900
211;4256796;512;22147
211;4256796;542;20074
211;4256796;580;11355
211;4256796;582;12642
211;4256796;658;1708
211;4256796;845;15326
211;4256796;852;15327
211;4256796;897;9447
211;4256796;958;781
211;4256796;987;17033
211;4266016;256;18568
211;4266016;312;8940
211;4266016;436;6463
211;4266016;512;7093
211;4266016;542;14474
211;4266016;580;7411
211;4266016;582;8126
211;4266016;658;4519
211;4266016;845;9654
211;4266016;852;7759
211;4266016;897;19321
211;4266016;958;16455
211;4266016;987;19996
211;4268020;256;1069
211;4268020;312;4819
211;4268020;436;8234
211;4268020;512;19283
211;4268020;542;20037
211;4268020;580;12608
211;4268020;582;11370
211;4268020;658;10395
211;4268020;845;9830
211;4268020;852;13356
211;4268020;897;24038
211;4268020;958;8040
211;4268020;987;2825
211;4277243;256;8502
211;4277243;312;5411
211;4277243;436;464
211;4277243;512;4667
211;4277243;542;8463
211;4277243;580;9604
211;4277243;582;20611
211;4277243;658;12108
211;4277243;845;17091
211;4277243;852;1039
211;4277243;897;2219
211;4277243;958;25148
211;4286440;256;17170
211;4286440;312;12973
211;4286440;436;4936
211;4286440;512;5063
211;4286440;542;11688
211;4286440;580;22122
211;4286440;582;1228
211;4286440;658;16882
211;4286440;845;22444
211;4286440;852;12812
211;4286440;897;8507
211;4286440;958;14509
211;4286440;987;19557
211;4294880;256;6796
211;4294880;312;5226
211;4294880;512;1882
211;4294880;542;9046
211;4294880;582;3505
211;4294880;658;8646
211;4294880;845;3780
211;4294880;852;14106
211;4294880;897;15917
211;4294880;958;5761
211;4294880;987;22787
211;4295590;256;13214
211;4295590;312;22888
211;4295590;436;10791
211;4295590;512;1866
211;4295590;542;17612
211;4295590;580;25438
211;4295590;658;14477
211;4295590;845;11491
211;4295590;852;19641
211;4295590;897;30870
211;4295590;958;4807
211;4295590;987;6553
211;4300302;256;11317
211;4300302;312;9086
211;4300302;436;8681
211;4300302;512;23774
211;4300302;542;14683
211;4300302;580;15951
211;4300302;582;25534
211;4300302;658;24813
211;4300302;845;7894
211;4300302;852;10813
211;4300302;897;20764
211;4300302;958;9993
211;4300302;987;3673
211;4302502;256;13371
211;4302502;312;18295
211;4302502;436;22030
211;4302502;512;10029
211;4302502;542;17651
211;4302502;580;18397
211;4302502;582;5920
211;4302502;658;18201
211;4302502;845;7783
211;4302502;852;8877
211;4302502;897;10060
211;4302502;958;4737
211;4302502;987;6694
211;4307343;256;7385
211;4307343;312;12238
211;4307343;436;10366
211;4307343;512;37890
211;4307343;542;13886
211;4307343;580;3206
211;4307343;582;20041
211;4307343;658;33160
211;4307343;845;10199
211;4307343;852;17019
211;4307343;958;7652
211;4312117;256;14042
211;4312117;312;9647
211;4312117;436;17319
211;4312117;512;8396
211;4312117;542;14128
211;4312117;580;10047
211;4312117;582;30957
211;4312117;658;2714
211;4312117;845;1965
211;4312117;852;1615
211;4312117;897;7145
211;4312117;958;2297
211;4312117;987;3198
211;4321795;256;8554
211;4321795;312;23750
211;4321795;436;5154
211;4321795;512;22464
211;4321795;542;15394
211;4321795;580;54571
211;4321795;582;7297
211;4321795;658;17044
211;4321795;845;11753
211;4321795;897;17423
211;4321795;958;24406
211;4321795;987;11721
211;4325251;256;2637
211;4325251;312;25860
211;4325251;436;12277
211;4325251;512;21698
211;4325251;542;9476
211;4325251;580;8606
211;4325251;582;4072
211;4325251;852;13709
211;4325251;897;20212
211;4325251;958;9253
211;4325251;987;8961
211;4330653;512;14770
211;4330653;580;1954
211;4330653;582;37620
211;4330653;658;12560
211;4330653;845;20174
211;4330653;852;14547
211;4330653;897;9612
211;4330653;958;9507
211;4330653;987;8653
211;4340764;256;20077
211;4340764;436;25388
211;4340764;512;6308
211;4340764;542;6612
211;4340764;580;6787
211;4340764;582;1673
211;4340764;658;19283
211;4340764;845;18125
211;4340764;852;28747
211;4340764;897;19897
211;4340764;958;10191
211;4340764;987;24277
211;4350045;256;13147
211;4350045;436;6193
211;4350045;512;5676
211;4350045;542;15217
211;4350045;580;5504
211;4350045;582;20423
211;4350045;658;27389
211;4350045;845;686
211;4350045;852;4002
211;4350045;897;8733
211;4350045;958;3974
211;4350045;987;5064
211;4357738;312;7337
211;4357738;436;392
211;4357738;512;17903
211;4357738;542;1214
211;4357738;580;5547
211;4357738;582;9327
211;4357738;658;8174
211;4357738;845;9385
211;4357738;852;5920
211;4357738;958;13966
211;4357738;987;11041
211;4358661;256;17136
211;4358661;312;12307
211;4358661;436;11040
211;4358661;512;5968
211;4358661;580;692
211;4358661;582;12025
211;4358661;658;10028
211;4358661;845;5143
211;4358661;852;14373
211;4358661;897;6628
211;4358661;958;2122
211;4358661;987;22954
211;4366079;256;16285
211;4366079;312;26749
211;4366079;436;20843
211;4366079;512;22957
211;4366079;542;18119
211;4366079;582;11134
211;4366079;658;8778
211;4366079;845;23060
211;4366079;852;7117
211;4366079;897;5921
211;4366079;958;1814
211;4366079;987;18841
211;4370992;256;17707
211;4370992;312;13021
211;4370992;436;25036
211;4370992;512;928
211;4370992;542;1301
211;4370992;580;13508
211;4370992;582;6355
211;4370992;658;18651
211;4370992;845;6715
211;4370992;897;7346
211;4370992;958;1265
211;4370992;987;15427
211;4378617;256;372
211;4378617;312;20892
211;4378617;436;10324
211;4378617;512;1803
211;4378617;542;17119
211;4378617;580;3461
211;4378617;582;17615
211;4378617;852;19856
211;4378617;958;15096
211;4378617;987;14259
211;4401816;312;3384
211;4401816;436;28691
211;4401816;512;16067
211;4401816;542;3908
211;4401816;580;7618
211;4401816;582;6144
211;4401816;658;14479
211;4401816;845;14597
211;4401816;852;15089
211;4401816;897;9438
211;4401816;987;20832
211;4403539;256;24576
211;4403539;312;8225
211;4403539;436;1009
211;4403539;512;30377
211;4403539;542;13134
211;4403539;580;22272
211;4403539;658;8581
211;4403539;845;15992
211;4403539;852;24068
211;4403539;897;8308
211;4403539;958;9119
211;4403539;987;21539
211;4408599;312;9023
211;4408599;512;16055
211;4408599;542;13677
211;4408599;580;3515
211;4408599;658;12486
211;4408599;845;6149
211;4408599;852;62
211;4408599;897;9552
211;4408599;958;18939
211;4408599;987;8749
211;4412611;312;8923
211;4412611;436;15826
211;4412611;512;10680
211;4412611;542;14211
211;4412611;580;4700
211;4412611;658;18198
211;4412611;845;8445
211;4412611;852;16386
211;4412611;897;9447
211;4412611;958;21012
211;4412611;987;34865
211;4415412;256;1663
211;4415412;312;8374
211;4415412;436;6506
211;4415412;512;3062
211;4415412;542;10030
211;4415412;580;18434
211;4415412;582;22830
211;4415412;658;17191
211;4415412;845;3438
211;4415412;852;6076
211;4415412;897;8672
211;4415412;958;8449
211;4415412;987;6134
211;4428568;256;9461
211;4428568;312;596
211;4428568;436;2471
211;4428568;512;10480
211;4428568;542;9803
211;4428568;580;31872
211;4428568;582;9073
211;4428568;658;8555
211;4428568;845;5030
211;4428568;852;2557
211;4428568;897;25972
211;4428568;958;19630
211;4428568;987;6670
211;4431450;256;6240
211;4431450;312;17587
211;4431450;436;9017
211;4431450;512;6788
211;4431450;542;16540
211;4431450;580;21652
211;4431450;582;1929
211;4431450;658;8174
211;4431450;845;21792
211;4431450;852;19684
211;4431450;897;8927
211;4431450;958;15391
211;4431450;987;34065
211;4444484;256;7518
211;4444484;312;15731
211;4444484;436;10487
211;4444484;512;15177
211;4444484;542;1639
211;4444484;580;11423
211;4444484;582;19912
211;4444484;658;9790
211;4444484;845;16616
211;4444484;852;19721
211;4444484;958;30135
211;4444484;987;22234
211;4448133;256;19653
211;4448133;312;11090
211;4448133;436;23093
211;4448133;542;11959
211;4448133;580;17471
211;4448133;582;22457
211;4448133;845;9466
211;4448133;852;3417
211;4448133;897;13515
211;4448133;958;2345
211;4448133;987;12562
211;4453561;256;8567
211;4453561;312;21929
211;4453561;436;29
211;4453561;512;5968
211;4453561;542;2760
211;4453561;580;31385
211;4453561;582;7081
211;4453561;658;25330
211;4453561;845;7562
211;4453561;897;13629
211;4453561;958;14616
211;4453561;987;14329
211;4467440;256;8526
211;4467440;312;9970
211;4467440;512;14388
211;4467440;542;6633
211;4467440;580;12463
211;4467440;582;4999
211;4467440;658;24089
211;4467440;845;8563
211;4467440;852;3547
211;4467440;897;20602
211;4467440;958;23217
211;4469732;256;16177
211;4469732;436;8512
211;4469732;512;5481
211;4469732;542;21041
211;4469732;580;8306
211;4469732;582;5936
211;4469732;658;8431
211;4469732;852;30848
211;4469732;897;11206
211;4469732;958;9870
211;4469732;987;18073
211;4470862;256;36023
211;4470862;312;3469
211;4470862;436;5468
211;4470862;512;5976
211;4470862;542;10142
211;4470862;580;55
211;4470862;582;15766
211;4470862;658;8414
211;4470862;845;23479
211;4470862;852;9583
211;4470862;897;18759
211;4470862;987;7561
211;4471526;256;12004
211;4471526;312;11808
211;4471526;436;3930
211;4471526;512;17932
211;4471526;542;3994
211;4471526;580;14269
211;4471526;582;32846
211;4471526;658;11783
211;4471526;845;9865
211;4471526;852;16251
211;4471526;897;19989
211;4471526;958;2950
211;4471526;987;5061
211;4473656;256;7662
211;4473656;312;9654
211;4473656;436;15541
211;4473656;512;25898
211;4473656;542;2482
211;4473656;580;15933
211;4473656;582;4764
211;4473656;658;4161
211;4473656;845;10865
211;4473656;852;4005
211;4473656;958;30868
211;4473656;987;18405
211;4475670;256;9999
211;4475670;312;8410
211;4475670;436;2411
211;4475670;512;10367
211;4475670;580;1327
211;4475670;582;26202
211;4475670;845;10350
211;4475670;852;5626
211;4475670;897;3078
211;4475670;958;27285
211;4475670;987;3571
211;4485644;256;18511
211;4485644;312;17636
211;4485644;512;7466
211;4485644;542;20911
211;4485644;580;7380
211;4485644;582;7521
211;4485644;658;22216
211;4485644;845;26293
211;4485644;852;4008
211;4485644;897;1710
211;4485644;958;12714
211;4505297;256;6994
211;4505297;312;13134
211;4505297;512;20366
211;4505297;542;7735
211;4505297;580;5876
211;4505297;582;12157
211;4505297;658;23588
211;4505297;845;6679
211;4505297;852;16189
211;4505297;897;27385
211;4505297;958;44566
211;4505297;987;9627
211;4511932;256;10144
211;4511932;436;38
211;4511932;512;18790
211;4511932;542;8804
211;4511932;580;1170
211;4511932;582;19050
211;4511932;658;9952
211;4511932;845;10883
211;4511932;852;6485
211;4511932;897;30187
211;4511932;958;28784
211;4511932;987;23034
211;4516424;256;5390
211;4516424;436;20867
211;4516424;512;8641
211;4516424;582;24838
211;4516424;658;5676
211;4516424;845;28616
211;4516424;852;19694
211;4516424;897;2698
211;4516424;958;5637
211;4516424;987;24127
211;4519830;256;6031
211;4519830;312;16897
211;4519830;512;17165
211;4519830;542;30
211;4519830;582;10610
211;4519830;658;22846
211;4519830;845;9515
211;4519830;852;16116
211;4519830;897;17537
211;4519830;958;3408
211;4519830;987;4869
211;4520322;256;16896
211;4520322;312;5772
211;4520322;436;8121
211;4520322;512;6048
211;4520322;542;17681
211;4520322;580;15943
211;4520322;582;10486
211;4520322;658;20793
211;4520322;845;8197
211;4520322;852;28626
211;4520322;897;10371
211;4520322;958;14075
211;4520322;987;5884
211;4522735;256;17161
211;4522735;312;18332
211;4522735;436;25035
211;4522735;512;7733
211;4522735;542;12775
211;4522735;580;18453
211;4522735;582;3282
211;4522735;845;10512
211;4522735;852;19399
211;4522735;897;19049
211;4522735;958;4554
211;4522735;987;24239
211;4523331;256;3715
211;4523331;436;14327
211;4523331;512;21758
211;4523331;580;20554
211;4523331;582;12045
211;4523331;658;11835
211;4523331;845;3402
211;4523331;852;15807
211;4523331;958;3067
211;4523331;987;9349
211;4523500;256;22533
211;4523500;312;8985
211;4523500;436;10904
211;4523500;512;8969
211;4523500;542;15030
211;4523500;582;6027
211;4523500;658;9962
211;4523500;845;9469
211;4523500;852;6030
211;4523500;897;6960
211;4523500;958;30119
211;4524748;256;6273
211;4524748;312;22534
211;4524748;436;11548
211;4524748;512;21228
211;4524748;542;10105
211;4524748;580;10951
211;4524748;582;8715
211;4524748;658;22837
211;4524748;845;9478
211;4524748;852;21037
211;4524748;897;4966
211;4524748;958;23309
211;4524748;987;11037
211;4526427;312;8828
211;4526427;436;5946
211;4526427;512;12322
211;4526427;542;13735
211;4526427;580;17877
211;4526427;582;24703
211;4526427;658;25748
211;4526427;845;7701
211;4526427;852;3615
211;4526427;897;7045
211;4526427;958;8073
211;4526427;987;20253
211;4532522;256;15087
211;4532522;312;6587
211;4532522;436;26129
211;4532522;512;9694
211;4532522;542;4516
211;4532522;580;32098
211;4532522;582;12551
211;4532522;658;24511
211;4532522;845;12816
211;4532522;852;6303
211;4532522;897;16386
211;4532522;987;12948
211;4535724;256;12298
211;4535724;312;5140
211;4535724;436;585
211;4535724;512;17565
211;4535724;542;3665
211;4535724;580;613
211;4535724;582;24171
211;4535724;658;7481
211;4535724;845;6689
211;4535724;852;20339
211;4535724;897;25040
211;4535724;987;9142
211;4541475;256;23284
211;4541475;312;8647
211;4541475;436;8999
211;4541475;512;19221
211;4541475;542;24524
211;4541475;580;6613
211;4541475;582;16446
211;4541475;658;22070
211;4541475;845;8525
211;4541475;852;26686
211;4541475;897;13595
211;4541475;958;22610
211;4541475;987;26950
211;4548851;256;5665
211;4548851;312;22023
211;4548851;436;8733
211;4548851;512;6239
211;4548851;542;6348
211;4548851;580;28250
211;4548851;582;9746
211;4548851;658;15750
211;4548851;845;6285
211;4548851;852;40420
211;4548851;897;2001
211;4548851;958;2433
211;4548851;987;17522
211;4572926;436;9046
211;4572926;512;12420
211;4572926;542;3058
211;4572926;580;13646
211;4572926;582;10876
211;4572926;658;2463
211;4572926;852;6107
211;4572926;897;285
211;4572926;958;307
211;4572926;987;260
211;4574105;256;9165
211;4574105;312;16196
211;4574105;436;17379
211;4574105;512;5752
211;4574105;542;3619
211;4574105;580;8582
211;4574105;582;8162
211;4574105;658;21775
211;4574105;845;14245
211;4574105;852;8701
211;4574105;958;15101
211;4574105;987;9676
211;4586107;256;8311
211;4586107;312;15273
211;4586107;436;1915
211;4586107;542;6437
211;4586107;580;11009
211;4586107;582;3022
211;4586107;658;10591
211;4586107;845;7413
211;4586107;852;7427
211;4586107;897;1380
211;4586107;958;1982
211;4586107;987;8827
211;4592645;256;28988
211;4592645;312;2580
211;4592645;436;8489
211;4592645;512;1899
211;4592645;542;9014
211;4592645;580;13089
211;4592645;658;8326
211;4592645;845;13917
211;4592645;852;20006
211;4592645;897;24411
211;4592645;958;11022
211;4592645;987;23737
211;4597702;256;18564
211;4597702;436;23640
211;4597702;512;5282
211;4597702;542;11796
211;4597702;580;16940
211;4597702;658;21574
211;4597702;845;2194
211;4597702;852;3638
211;4597702;897;8696
211;4597702;958;26206
211;4597702;987;12234
211;4602332;256;7766
211;4602332;312;17482
211;4602332;436;29353
211;4602332;580;7799
211;4602332;582;9548
211;4602332;845;3920
211;4602332;852;19421
211;4602332;897;14699
211;4602332;958;5512
211;4602332;987;38673
211;4605149;256;14500
211;4605149;312;4907
211;4605149;512;16959
211;4605149;542;29520
211;4605149;580;15081
211;4605149;582;26702
211;4605149;658;5409
211;4605149;845;8442
211;4605149;852;8190
211;4605149;897;18580
211;4605149;958;2888
211;4605149;987;17323
211;4608677;256;7233
211;4608677;312;4079
211;4608677;436;10278
211;4608677;512;7747
211;4608677;542;10557
211;4608677;582;633
211;4608677;658;16846
211;4608677;845;11537
211;4608677;852;21955
211;4608677;897;12295
211;4608677;987;4350
211;4611739;256;1112
211;4611739;312;5957
211;4611739;436;6478
211;4611739;512;3595
211;4611739;580;4050
211;4611739;582;13838
211;4611739;658;5639
211;4611739;845;18363
211;4611739;852;13615
211;4611739;897;11324
211;4611739;958;5864
211;4611739;987;20473
211;4613804;256;15998
211;4613804;312;11735
211;4613804;436;19663
211;4613804;512;12036
211;4613804;542;14069
211;4613804;580;12689
211;4613804;582;8315
211;4613804;658;9710
211;4613804;845;8613
211;4613804;852;10549
211;4613804;897;27324
211;4613804;958;11944
211;4613804;987;33352
211;4616652;256;16522
211;4616652;312;7417
211;4616652;436;5883
211;4616652;512;10294
211;4616652;542;14713
211;4616652;580;2154
211;4616652;582;16038
211;4616652;658;2371
211;4616652;845;6545
211;4616652;852;17128
211;4616652;897;15458
211;4616652;958;4498
211;4616652;987;17941
211;4632150;256;2485
211;4632150;436;4678
211;4632150;512;12599
211;4632150;542;2830
211;4632150;580;97
211;4632150;582;12596
211;4632150;658;26337
211;4632150;845;37767
211;4632150;852;24645
211;4632150;897;3820
211;4632150;958;14807
211;4640021;256;7976
211;4640021;312;17704
211;4640021;436;7069
211;4640021;512;17559
211;4640021;542;9032
211;4640021;580;22291
211;4640021;658;13878
211;4640021;845;6851
211;4640021;852;504
211;4640021;897;3275
211;4640021;958;22205
211;4640021;987;16829
211;4644196;256;8227
211;4644196;312;1871
211;4644196;436;17981
211;4644196;512;1626
211;4644196;542;8079
211;4644196;580;5465
211;4644196;582;23983
211;4644196;658;13929
211;4644196;845;27203
211;4644196;852;24044
211;4644196;897;16504
211;4644196;958;33127
211;4644196;987;26794
211;4649013;256;2688
211;4649013;312;21716
211;4649013;436;3578
211;4649013;512;14654
211;4649013;542;24424
211;4649013;582;15011
211;4649013;658;18936
211;4649013;845;20315
211;4649013;852;8194
211;4649013;897;11665
211;4649013;958;22830
211;4649013;987;19470
211;4651191;256;19035
211;4651191;312;22337
211;4651191;436;519
211;4651191;512;4228
211;4651191;542;24465
211;4651191;580;15594
211;4651191;582;6613
211;4651191;658;8626
